,Adresse,City,E10,Gazole,Postal_Code,SP95,SP98,iD
5897,76 RUE CHOLETAISE,Saint-Macaire-en-Mauges,Not available,Not available,49450,Not available,Not available,49
5898,1 rue Louis Braille,Saint-André-de-la-Marche,"1,318","1,169",49450,"1,358",Not available,49
5899,30 rue des chevalliers de malte,Villedieu-la-Blouère,"1,246","1,122",49450,Not available,"1,318",49
5900,76 Rue Choletaise,Saint-Macaire-en-Mauges,"1,387","1,229",49450,Not available,"1,497",49
5901,Rue du 11 Novembre 1918,ÉCUEILLé,Not available,"1,198",49460,"1,349","1,385",49
5902,LA MAISON BLANCHE,Saint-Sylvain-d'Anjou,"1,309","1,169",49480,Not available,"1,399",49
5903,A 11 - AIRE DES PORTES D'ANGERS,Saint-Sylvain-d'Anjou,Not available,Not available,49480,Not available,Not available,49
5904,A 11 LES PORTES D'ANGERS SUD,SAINT-SYLVAIN-D'ANJOU,Not available,Not available,49480,Not available,Not available,49
5905,A 11 LES PORTES D'ANGERS SUD,Saint-Sylvain-d'Anjou,"1,539","1,399",49480,Not available,"1,569",49
5906,AUTOROUTE A11 - AIRE PORTES D'ANGERS NORD,ST SYLVAIN D'ANJOU,Not available,Not available,49480,Not available,Not available,49
5907,AIRE DES PORTES D'ANGERS NORD A11,Saint-Sylvain-d'Anjou,"1,470","1,340",49480,Not available,"1,570",49
5908,80 Boulevard Paul Derré,NOYANT,Not available,"1,165",49490,"1,324","1,358",49
5909,Route de Laval,SEGRé,"1,278","1,145",49500,"1,325","1,348",49
5910,RUE DU 8 MAI 1945,STE GEMMES D'ANDIGNE,"1,278","1,145",49500,Not available,"1,348",49
5911,ZA de L'Ebeaupinière,Sainte-Gemmes-d'Andigné,"1,278","1,145",49500,"1,325",Not available,49
5912,RUE SAINT JEAN,JALLAIS,Not available,"1,169",49510,"1,358","1,361",49
5913,1 RUE DU VAL DE LOIRE,Liré,Not available,"1,270",49530,"1,430","1,460",49
5914,rue d'anjou,Martigné-Briand,Not available,"1,180",49540,"1,350","1,380",49
5915,24 RUE D'ANJOU,MONTJEAN SUR LOIRE,"1,417","1,282",49570,Not available,"1,527",49
5916,LE PLANTY,BEAUPRéAU,"1,318","1,169",49600,Not available,"1,419",49
5917,SAINTE GENEVIEVE,GESTé,"1,480","1,300",49600,Not available,"1,520",49
5918,Rue Sainte Anne,Beaupréau,"1,318","1,169",49600,Not available,"1,351",49
5919,26 rue Valentin des Ormeaux,MûRS-ERIGNé,"1,305","1,175",49610,Not available,"1,375",49
5920,55 Rue des Mauges,La Pommeraye,Not available,"1,169",49620,"1,349","1,395",49
5921,5 RN 147,MAZé,Not available,"1,272",49630,"1,469",Not available,49
5922,Les Hautes Chaîntres,MAZé,"1,299","1,165",49630,Not available,"1,369",49
5923,25 Rue Albert Pottier,Allonnes,Not available,"1,189",49650,"1,389","1,419",49
5924,BOULEVARD DU DOCTEUR LIONET,Doué-la-Fontaine,"1,350","1,191",49700,Not available,"1,399",49
5925,19 RUE DES FONTAINES,DOUé-LA-FONTAINE,"1,396","1,257",49700,Not available,"1,506",49
5926,Route de Saumur,DOUé-LA-FONTAINE,"1,350","1,191",49700,Not available,"1,399",49
5927, Grande Rue,ANDARD,"1,299","1,165",49800,"1,359","1,369",49
5928,220 AVENUE MENDES FRANCE,Trélazé,"1,309","1,169",49800,Not available,"1,389",49
5929, Route de Torigni-sur-Vire,SAINT-Lô,Not available,"1,176",50000,"1,375","1,405",50
5930,ROUTE DE VILLEDIEU,SAINT-Lô,"1,409","1,239",50000,Not available,"1,439",50
5931,Route de Baudre,SAINT-Lô,"1,319","1,189",50000,"1,359",Not available,50
5932,54 Rue de la Poterne,Saint-Lô,Not available,"1,189",50000,"1,389","1,419",50
5933, Rue de la Gare,RAMPAN,Not available,"1,185",50000,"1,359",Not available,50
5934,1214 Avenue de Paris,Saint-Lô,Not available,"1,249",50000,"1,429","1,469",50
5935,AVENUE AMIRAL LEMONNIER,CHERBOURG-OCTEVILLE,Not available,Not available,50100,Not available,Not available,50
5936,Route des Fourches,CHERBOURG-OCTEVILLE,"1,305","1,171",50100,Not available,"1,400",50
5937,10 Avenue Amiral Lemonnier,Cherbourg-Octeville,Not available,Not available,50100,Not available,Not available,50
5938,RUE DE LA SALINE,CHERBOURG,Not available,Not available,50100,Not available,Not available,50
5939,10 Avenue Amiral Lemonnier,Cherbourg-Octeville,Not available,Not available,50100,Not available,Not available,50
5940,RUE DE LA SALINE,CHERBOURG OCTEVILLE,"1,320","1,171",50100,Not available,"1,404",50
5941,39 Boulevard de l'Est,Tourlaville,"1,414","1,286",50110,Not available,"1,524",50
5942,ZI PORTUAIRE DES MIELLES,Tourlaville,"1,353","1,191",50110,Not available,"1,444",50
5943,39 Boulevard de l'Est,Tourlaville,"1,305","1,175",50110,"1,345","1,420",50
5944,260 Rue du Grand Pré,Tourlaville,"1,305","1,180",50110,"1,345",Not available,50
5945,"200, rue des Ajoncs",TOURLAVILLE,Not available,"1,238",50110,"1,429",Not available,50
5946,60 Rue de la Paix,ÉQUEURDREVILLE-HAINNEVILLE,Not available,Not available,50120,Not available,Not available,50
5947,204 Rue de la Paix,Équeurdreville-Hainneville,"1,369","1,289",50120,Not available,"1,469",50
5948,Avenue de Normandie,Cherbourg-Octeville,"1,344","1,186",50130,Not available,"1,449",50
5949,Les 4 Vents,Mortain,Not available,"1,179",50140,"1,379","1,409",50
5950,8 AV DE L'ABBAYE BLANCHE,MORTAIN,"1,405","1,267",50140,Not available,"1,515",50
5951,Boulevard Alsace Lorraine,SOURDEVAL,Not available,"1,219",50150,"1,449","1,469",50
5952,1 Rue Jules Labiche,SOURDEVAL,Not available,Not available,50150,Not available,Not available,50
5953,Za de la Détourbe (D53),SAINT-AMAND,Not available,"1,189",50160,"1,389","1,419",50
5954,"85, route de Saint Lô",Saint-Amand,Not available,"1,289",50160,"1,539",Not available,50
5955,TANIS RN 175 LIEU DIT BREE,TANIS,Not available,"1,289",50170,"1,468",Not available,50
5956,42 Rue de la Libération,Pontorson,"1,439","1,277",50170,Not available,"1,549",50
5957,2 Route du Mont-Saint-Michel,PONTORSON,Not available,Not available,50170,Not available,Not available,50
5958,2 route du Mont Saint Michel,PONTORSON,Not available,"1,189",50170,"1,359",Not available,50
5959,"rue de l'oratoire, parc de l'odyssée",Agneaux,Not available,"1,189",50180,"1,389","1,419",50
5960,1251 Route de Coutances,AGNEAUX,"1,449","1,259",50180,Not available,Not available,50
5961,Rue de Carentan,PéRIERS,Not available,"1,194",50190,"1,397","1,426",50
5962,7 ROUTE DE LESSAY,PERIERS,"1,402","1,277",50190,Not available,"1,512",50
5963,Rue de la Planche Maurice,COUTANCES,Not available,"1,181",50200,"1,385","1,408",50
5964,Avenue de la République,COUTANCES,Not available,"1,262",50200,"1,475","1,498",50
5965,2 Avenue de Verdun,COUTANCES,Not available,Not available,50200,Not available,Not available,50
5966,rue de normandie,COUTANCES,Not available,Not available,50200,Not available,Not available,50
5967,Avenue de la division Leclerc,Coutances,"1,330","1,181",50200,Not available,"1,408",50
5968, Boulevard de Normandie,COUTANCES,Not available,Not available,50200,Not available,Not available,50
5969,"2, AVENUE DE VERDUN",COUTANCES,"1,330","1,181",50200,Not available,"1,409",50
5970,17 RUE DE NORMANDIE,Coutances,Not available,"1,198",50200,"1,385","1,404",50
5971,Route de Carentan,COUTANCES,"1,330","1,181",50204,Not available,"1,408",50
5972,16 Avenue Émile Dehousse,Ducey,Not available,Not available,50220,Not available,Not available,50
5973,59 Avenue Émile Dehousse,DUCEY,Not available,"1,209",50220,"1,379","1,419",50
5974,4 charrière du commerce,Agon-Coutainville,"1,287","1,185",50230,Not available,"1,399",50
5975,ZONE DE BEAUFOUR,Saint-James,Not available,"1,169",50240,"1,349","1,379",50
5976,AUTOROUTE A 84 - PK158,SAINT-AUBIN-DE-TERREGATTE,Not available,Not available,50240,Not available,Not available,50
5977,AUTOROUTE A84 - AIRE DU MONT SAINT MICHEL,ST AUBIN DE TERREGATTE,"1,504","1,364",50240,Not available,"1,614",50
5978,AV COTE DES ISLES,Saint-Symphorien-le-Valois,Not available,Not available,50250,Not available,Not available,50
5979,ROUTE DE BARNEVILLE,SAINT-SYMPHORIEN-LE-VALOIS,"1,319","1,179",50250,"1,339",Not available,50
5980,"3,ROUTE DES MARAIS - ST SYMPHORIEN LE VALOIS",LA HAYE DU PUITS,"1,417","1,277",50250,Not available,"1,527",50
5981,39 route de Valognes,Bricquebec,Not available,"1,179",50260,"1,359","1,399",50
5982,41 Rue des frères Frémine,BRICQUEBEC,Not available,Not available,50260,Not available,Not available,50
5983,240 Rue Bitouzé d'Auxmesnil,Bricquebec,"1,299","1,179",50260,Not available,"1,379",50
5984,41b Rue des Frères Fremine,Bricquebec-en-Cotentin,"1,419","1,279",50260,Not available,"1,529",50
5985,le pont rose,Barneville-Carteret,"1,305","1,179",50270,"1,349",Not available,50
5986,route de la poste,BRéHAL,"1,299","1,169",50290,Not available,"1,365",50
5987,Rue du Clos des Mares,Bréhal,"1,299","1,175",50290,"1,359","1,369",50
