,Adresse,City,E10,Gazole,Postal_Code,SP95,SP98,iD
4992,74 Rue de Courtiras,VENDôME,"1,320","1,194",41100,"1,359","1,395",41
4993,Route de Blois La Pierre Levée,Vendôme,"1,324","1,199",41100,Not available,"1,409",41
4994,"35, AVENUE GERARD YVON",VENDOME,"1,322","1,196",41100,Not available,"1,409",41
4995, Impasse des Terres Rouges,SAINT-AIGNAN,"1,319","1,179",41110,"1,369","1,392",41
4996, Rue Nationale,CHAILLES,Not available,Not available,41120,Not available,Not available,41
4997,RUE DE LA LIBERATION,CHAILLES,Not available,"1,189",41120,"1,379","1,409",41
4998,Avenue Cher Sologne,SELLES-SUR-CHER,"1,326","1,189",41130,"1,362","1,394",41
4999,110 Rue de Romorantin,SELLES-SUR-CHER,Not available,Not available,41130,Not available,Not available,41
5000,12 Rue André Boulle. ZA LES PLANTES,NOYERS-SUR-CHER,"1,319","1,179",41140,Not available,"1,392",41
5001, Rue Gustave Marc,ONZAIN,Not available,Not available,41150,Not available,Not available,41
5002,35 Rue Gustave Marc,ONZAIN,"1,349","1,219",41150,"1,429","1,489",41
5003,za la varenne,Morée,Not available,"1,209",41160,"1,369","1,389",41
5004,Route de Cloyes,Mondoubleau,"1,349","1,189",41170,"1,387","1,418",41
5005,Zone Commerciale de la Valstière,Herbault,Not available,"1,205",41190,"1,381","1,410",41
5006,ZAC DE PLAISANCE,ROMORANTIN-LANTHENAY,"1,338","1,190",41200,"1,383","1,406",41
5007,4 Avenue de Villefranche,ROMORANTIN-LANTHENAY,Not available,"1,296",41200,"1,467",Not available,41
5008,81 Avenue de Paris,ROMORANTIN-LANTHENAY,"1,325","1,180",41200,"1,355","1,370",41
5009,LA BRIGAUDIERE,ROMORANTIN-LANTHENAY,"1,340","1,190",41200,"1,375","1,405",41
5010,La Brigaudière,Pruniers-en-Sologne,"1,340","1,190",41200,"1,375","1,405",41
5011,AUTOROUTE A85 - AIRE DE ROMORANTIN,PRUNIERS EN SOLOGNE,"1,499","1,374",41200,Not available,"1,609",41
5012,Lieu-dit La Croûte,Neung-sur-Beuvron,Not available,"1,209",41210,"1,389","1,419",41
5013,AVENUE DE SOLOGNE,Saint-Laurent-Nouan,"1,318","1,186",41220,Not available,"1,385",41
5014,"341, route de Blois",MUR-DE-SOLOGNE,Not available,"1,310",41230,"1,460",Not available,41
5015,2 Bis Voie Romaine,OUZOUER-LE-MARCHE,Not available,"1,180",41240,"1,330","1,360",41
5016,15 Rue du 8 Mai 1945,Binas,Not available,"1,330",41240,"1,440",Not available,41
5017,"45, rue des Morines",MONT-PRèS-CHAMBORD,Not available,"1,189",41250,"1,369","1,409",41
5018,1 route Nationale 152,LA CHAUSSéE-SAINT-VICTOR,Not available,"1,189",41260,"1,369","1,449",41
5019,22 ROUTE NATIONALE 152,La Chaussée-Saint-Victor,Not available,Not available,41260,Not available,Not available,41
5020,Bd des Déportés - Angle rue des Merisiers / av Déportés,LA CHAUSSEE-SAINT-VICTOR,"1,369","1,209",41260,Not available,"1,469",41
5021,ROUTE DE BLOIS,Oucques,Not available,Not available,41290,Not available,Not available,41
5022,74 BD REPUBLIQUE,SALBRIS,Not available,"1,194",41300,"1,357","1,397",41
5023,AVENUE DE LA RESISTANCE,Salbris,"1,330","1,194",41300,Not available,"1,397",41
5024,A 71 - AIRE DE SALBRIS LA LOGE,THEILLAY,Not available,Not available,41300,Not available,Not available,41
5025,Aire de Salbris Theillay Autoroute A 71,THEILLAY,"1,490","1,360",41300,Not available,"1,590",41
5026,Aire de salbris la loge,Theillay,"1,490","1,360",41300,Not available,"1,590",41
5027,88 route Nationale,Châtres-sur-Cher,Not available,"1,223",41320,"1,409","1,434",41
5028,ZI Les Gâts de Coeur,VINEUIL,"1,309","1,185",41350,"1,369","1,409",41
5029,RUE PAUL VALERY,Vineuil,"1,305","1,199",41350,"1,375","1,399",41
5030,CD 174,VINEUIL,Not available,Not available,41350,Not available,Not available,41
5031,D 174,VINEUIL,"1,309","1,185",41350,Not available,"1,414",41
5032,CD 174,VINEUIL,"1,309","1,185",41350,Not available,Not available,41
5033,Avenue de la Braye,SAVIGNY-SUR-BRAYE,Not available,Not available,41360,Not available,Not available,41
5034,ROUTE DU MANS,EPUISAY,Not available,"1,400",41360,"1,520","1,550",41
5035,Avenue de la Braye,Savigny-sur-Braye,Not available,Not available,41360,Not available,Not available,41
5036,5 bis avenue de la Braye,Savigny-sur-Braye,Not available,"1,169",41360,"1,359","1,399",41
5037,ROUTE DE MER,JOSNES,Not available,"1,440",41370,"1,490","1,490",41
5038,Route de Blois,MARCHENOIR,Not available,"1,219",41370,"1,379","1,419",41
5039,rue de Chenonceaux,Chissay-en-Touraine,"1,299","1,185",41400,"1,346","1,368",41
5040,RN 76,SAINT-GEORGES-SUR-CHER,"1,403","1,289",41400,Not available,"1,513",41
5041,60 Rue de Tours,Montrichard,Not available,Not available,41400,Not available,Not available,41
5042,CENTRE COMMERCIAL MONTPARNASSE,FAVEROLLES-SUR-CHER,Not available,"1,185",41400,"1,362","1,393",41
5043,60 Route de Tours,MONTRICHARD,"1,379","1,205",41400,Not available,"1,479",41
5044,RTE DE BLOIS,MER,Not available,"1,185",41500,"1,355","1,385",41
5045,20 RUE GAUGIRAN,LAMOTTE-BEUVRON,Not available,"1,225",41600,"1,413","1,425",41
5046,5 Avenue de l'Hôtel de Ville,LAMOTTE-BEUVRON,Not available,Not available,41600,Not available,Not available,41
5047,Rue des Charmes,Saint-Cyr-en-Val,"1,510","1,380",41600,Not available,Not available,41
5048,AUTOROUTE A 71,CHAUMONT-SUR-THARONNE,"1,474","1,354",41600,Not available,"1,574",41
5049,93 Avenue de Vierzon,LAMOTTE-BEUVRON,"1,328","1,214",41600,Not available,"1,419",41
5050,5 AV. DE L'HOTEL DE VILLE,LAMOTTE BEUVRON,"1,422","1,288",41600,Not available,"1,532",41
5051, Route de Blois,COUR-CHEVERNY,Not available,Not available,41700,Not available,Not available,41
5052,69 Route de Cheverny,CONTRES,"1,299","1,179",41700,Not available,"1,368",41
5053,16 Avenue du Général De Gaulle,Contres,"1,405","1,279",41700,Not available,"1,515",41
5054,ROUTE DE BLOIS,Contres,Not available,"1,189",41700,"1,369","1,392",41
5055,14 Boulevard Mermoz,Montoire-sur-le-Loir,"1,319","1,189",41800,Not available,"1,389",41
5056,avenue de la Paix,Montoire-sur-le-Loir,Not available,"1,189",41800,"1,359","1,399",41
5057,94 BOULEVARD MENDES FRANCE,SAINT-ÉTIENNE,Not available,Not available,42000,Not available,Not available,42
5058,11 Avenue de Verdun,SAINT-ÉTIENNE,Not available,Not available,42000,Not available,Not available,42
5059,"21, RUE NECKER",SAINT-ÉTIENNE,Not available,Not available,42000,Not available,Not available,42
5060,27 BOULEVARD FAURIAT,SAINT ETIENNE,"1,365","1,265",42000,"1,405",Not available,42
5061,114 Rue des Aciéries,Saint-Etienne,"1,408","1,274",42000,"1,458",Not available,42
5062,94 bd mendes france,Saint-Étienne,Not available,Not available,42000,Not available,Not available,42
5063,94 BOULEVARD MENDES FRANCE,ST ETIENNE,"1,299","1,184",42000,Not available,"1,392",42
5064,11 AV DE VERDUN,SAINT ETIENNE,"1,304","1,184",42000,Not available,"1,384",42
5065,21 RUE NECKER,SAINT-ETIENNE,"1,408","1,264",42000,Not available,"1,488",42
5066,Quartier de Monthieu,SAINT-ÉTIENNE,"1,305","1,185",42030,Not available,"1,385",42
5067,100 Rue de la Montat,SAINT-ÉTIENNE,Not available,Not available,42100,Not available,Not available,42
5068,Boulevard du 38ème Régiment d'Infanterie,SAINT-ÉTIENNE,Not available,Not available,42100,Not available,Not available,42
5069,"9, boulevard Karl Marx",Saint-Étienne,"1,384","1,275",42100,Not available,"1,494",42
5070,36 Rue de Terrenoire,Saint-Étienne,"1,358","1,265",42100,Not available,"1,474",42
5071,12 Boulevard Karl Marx,Saint-Étienne,Not available,Not available,42100,Not available,Not available,42
5072,17 Rue Robespierre,SAINT-ÉTIENNE,Not available,Not available,42100,Not available,Not available,42
5073,13 Rue Gabriel Péri,Saint-Étienne,Not available,Not available,42100,Not available,Not available,42
5074,17 Rue Robespierre,SAINT-ÉTIENNE,Not available,Not available,42100,Not available,Not available,42
5075,148 Rue Antoine Durafour,SAINT-ETIENNE,Not available,Not available,42100,Not available,Not available,42
5076,12 Boulevard Karl Marx,Saint-Étienne,Not available,Not available,42100,Not available,Not available,42
5077,148 RUE ANTOINE DURAFOUR,ST ETIENNE,"1,399","1,292",42100,Not available,"1,509",42
5078,12 BD KARL MARX,SAINT ETIENNE,"1,439","1,309",42100,Not available,Not available,42
5079,ROUTE DE SAINT ETIENNE,Feurs,Not available,"1,188",42110,"1,338","1,368",42
5080,RN.89,FEURS,Not available,Not available,42110,Not available,Not available,42
5081,Route de Roanne RN 82,CIVENS - FEURS,Not available,Not available,42110,Not available,Not available,42
5082, Grande Rue de Randan,FEURS,"1,339","1,219",42110,"1,409",Not available,42
5083,RN 89,FEURS,"1,404","1,292",42110,Not available,"1,514",42
5084,LES PLAINES,LE COTEAU,Not available,"1,199",42120,"1,369","1,399",42
5085,52 Boulevard Charles de Gaulle,LE COTEAU,Not available,"1,269",42120,"1,429","1,459",42
5086,Z.A. LES PLAINES,Perreux,Not available,"1,199",42120,"1,369","1,399",42
5087,31 boulevard Charles de Gaulle,LE COTEAU,Not available,"1,272",42120,"1,465",Not available,42
5088,Allée du Parc,Commelle-Vernay,"1,319","1,209",42120,"1,369",Not available,42
5089,Rue du Faubourg Mollian,Boën,Not available,Not available,42130,Not available,Not available,42
5090,55 rue de Corbines,BOëN,Not available,"1,240",42130,"1,390","1,460",42
5091,ZA DE GIRAUD,BOEN,"1,279","1,207",42130,"1,359","1,349",42
5092,RUE DU FAUBOURG MOLLIAN,BOEN SUR LIGNON,"1,327","1,196",42130,Not available,"1,398",42
5093,RTE DE ST GALMIER,CHAZELLES-SUR-LYON,"1,392","1,282",42140,Not available,"1,502",42
5094, Rue Lamartine,CHAZELLES-SUR-LYON,Not available,"1,179",42140,"1,349","1,379",42
5095,La Béraudière,La Ricamarie,"1,315","1,189",42150,Not available,"1,399",42
5096,38 TER AVENUE PASTEUR,L'HORME,"1,306","1,185",42152,"1,358","1,382",42
5097,Rue du Plat du Gier,L'HORME,"1,296","1,185",42152,Not available,"1,369",42
5098,19 Avenue Berthelot,L'HORME,"1,388","1,248",42152,Not available,"1,478",42
5099,53 Rue Jules Faron,RIORGES,Not available,"1,191",42153,"1,349","1,379",42
5100,274 avenue Galliéni,RIORGES,Not available,"1,180",42153,"1,349","1,379",42
5101,480 Avenue Charles de Gaulle,RIORGES,"1,319","1,190",42153,"1,359","1,388",42
5102,RUE DE LA BRUYERE,LENTIGNY,"1,319","1,190",42155,"1,359",Not available,42
5103,12 Avenue de Sury,BONSON,Not available,Not available,42160,Not available,Not available,42
5104,2 Avenue de Saint-Ãtienne,Andrézieux-Bouthéon,Not available,"1,289",42160,"1,444","1,494",42
5105,ZAC de Migalon,ANDRéZIEUX-BOUTHéON,"1,298","1,178",42160,"1,338",Not available,42
5106,9 Rue des Prairies,Saint-Cyprien,"1,300","1,197",42160,Not available,"1,379",42
5107,ROND-POINT CHARLES DE GAULLE,SAINT-JUST-SAINT-RAMBERT,Not available,Not available,42170,Not available,Not available,42
5108,Route de Montbrison,Saint-Just-Saint-Rambert,Not available,"1,219",42170,"1,399","1,429",42
5109,Rond-Point Charles de Gaulle,SAINT-JUST-SAINT-RAMBERT,"1,392","1,289",42170,Not available,"1,502",42
5110,Chemin de la Montalais,Charlieu,Not available,"1,249",42190,"1,409","1,429",42
5111,Route de Roanne,Saint-Nizier-sous-Charlieu,"1,320","1,217",42190,Not available,"1,399",42
5112,15 rue Dorian,CHARLIEU,Not available,"1,350",42190,"1,510",Not available,42
5113, Rue du Rival,MONTROND-LES-BAINS,Not available,"1,187",42210,"1,338","1,382",42
5114,Avenue des Farges,Bellegarde-en-Forez,Not available,"1,320",42210,"1,455",Not available,42
5115,444 route de Saint Etienne,MONTROND-LES-BAINS,"1,379","1,229",42210,"1,399",Not available,42
5116,RN 82,Bourg-Argental,"1,409","1,295",42220,Not available,"1,519",42
5117,ZA LES RIVETS,Bourg-Argental,Not available,"1,229",42220,"1,389","1,429",42
5118,3 Boulevard Pierre et Marie Curie,Roche-la-Molière,Not available,"1,199",42230,"1,359","1,389",42
5119,1 boulevard SAGNAT,ROCHE LA MOLIèRE,Not available,"1,225",42230,"1,379",Not available,42
5120,10 RUE DE PRESIDENT KENNEDY,UNIEUX,Not available,"1,188",42240,"1,335","1,000",42
5121,35 Rue Holtzer,UNIEUX,Not available,Not available,42240,Not available,Not available,42
5122, Rue de la Loire,SAINT-GERMAIN-LAVAL,"1,295","1,213",42260,"1,352",Not available,42
5123,2 Rue Lé Lagrange,SAINT-PRIEST-EN-JAREZ,"1,309","1,189",42270,"1,349","1,389",42
5124,15 Rue des trois Glorieuses,SAINT-PRIEST-EN-JAREZ,"1,429","1,299",42270,Not available,"1,519",42
5125,RN 82 LIEU DIT RATARIEUX,Saint-Priest-en-Jarez,"1,339","1,219",42270,"1,399","1,429",42
5126,AVENUE DU MOULIN GILLIER,SORBIERS,"1,299","1,188",42290,"1,339",Not available,42
5127,1 Rue du Moulin Gillier,Sorbiers,"1,387","1,255",42290,Not available,"1,497",42
5128,RUE ALEXANDRE RAFFIN,ROANNE,Not available,"1,199",42300,"1,389","1,399",42
5129,82 Rue Auguste Dourdein,Roanne,Not available,"1,217",42300,"1,382",Not available,42
5130,142 Rue Mulsant,ROANNE,Not available,Not available,42300,Not available,Not available,42
5131,Route de Charlieu,Roanne,Not available,Not available,42300,Not available,Not available,42
5132,Place Sully,ROANNE,"1,309","1,179",42300,"1,339",Not available,42
5133,52 bd Jean-Baptiste Clément,ROANNE,Not available,"1,287",42300,"1,429","1,452",42
5134,ROUTE DE VIVANS,LA PACAUDIèRE,Not available,"1,208",42310,"1,365","1,399",42
5135,Richelande,SAINT-GALMIER,Not available,"1,169",42330,"1,329","1,349",42
5136,"ZA La Grange, route de Rivas",CHAMBOEUF,"1,319","1,189",42330,Not available,"1,379",42
5137,Rue Jean de La Fontaine,MABLY,"1,315","1,190",42334,"1,359","1,388",42
5138,12 avenue Henri PLANCHET,VEAUCHE,Not available,"1,186",42340,"1,338","1,384",42
5139,Route de Tarare,Panissières,Not available,"1,309",42360,"1,489",Not available,42
5140,1500 route de renaison,SAINT-HAON-LE-CHâTEL,Not available,"1,309",42370,"1,499","1,529",42
5141,2 Rue du Tacot,RENAISON,Not available,"1,205",42370,"1,339","1,399",42
5142,603 Rue Caporal Goutaudier,Renaison,"1,469","1,299",42370,Not available,"1,429",42
5143,LE GRAND GUERET,LA TOURETTE,Not available,"1,209",42380,"1,389","1,429",42
5144,Boulevard de l'Europe,Saint-Bonnet-le-Château,Not available,"1,228",42380,Not available,Not available,42
5145,Boulevard du Haut Forez,SAINT-BONNET-LE-CHATEAU,"1,388","1,228",42380,"1,398",Not available,42
5146, Chemin de Montravel,Villars,"1,299","1,179",42390,"1,339","1,379",42
5147,14 Quai de la Rive,Saint-Chamond,Not available,Not available,42400,Not available,Not available,42
5148,AUTOROUTE A 47 - AIRE DU PAYS DU,Saint-Chamond,Not available,Not available,42400,Not available,Not available,42
5149,La Varizelle,Saint-Chamond,"1,296","1,171",42400,"1,329","1,361",42
5150,AUTOROUTE A47 - AIRE DU PAYS DU GIERS,SAINT CHAMOND,"1,449","1,334",42400,Not available,"1,559",42
5151,14 QUAI DE LA RIVE RN88,ST CHAMOND,"1,299","1,179",42400,Not available,"1,379",42
5152,365 ROUTE DE VERLIEU,Saint-Michel-sur-Rhône,Not available,"1,280",42410,"1,430","1,460",42
5153,ZA de Verlieu RN 86,CHAVANAY,"1,311","1,189",42410,Not available,Not available,42
5154,ZAC NOTRE DAME,Pélussin,Not available,"1,209",42410,"1,376","1,409",42
5155,RUE D'ASSAILLY,LORETTE,Not available,"1,187",42420,"1,335","1,369",42
5156,rue de la croix de mission,Saint-Just-en-Chevalet,Not available,"1,199",42430,"1,369","1,399",42
5157,AUTOROUTE A 72,Les Salles,Not available,Not available,42440,Not available,Not available,42
5158,35 Rue Holtzer,UNIEUX,Not available,Not available,42440,Not available,Not available,42
5159,12 rue Aubépine,NOIRéTABLE,Not available,"1,157",42440,"1,300","1,327",42
5160,4 rue des Tilleuls,NOIRéTABLE,Not available,"1,260",42440,"1,490","1,520",42
5161,A-72 aire du Haut-Forez,Les Salles,"1,499","1,384",42440,Not available,"1,605",42
5162, Lieu-Dit les Serrots,LES SALLES,"1,499","1,384",42440,Not available,"1,605",42
5163,35 RUE HOLTZER,UNIEUX,"1,392","1,297",42440,Not available,"1,502",42
5164,Avenue Jean Moulin,Sury-le-Comtal,Not available,"1,283",42450,"1,439",Not available,42
5165, Rue du 11 Novembre,SURY-LE-COMTAL,Not available,"1,209",42450,"1,379","1,409",42
5166,RN.7,Saint-Symphorien-de-Lay,"1,379","1,289",42470,Not available,"1,489",42
5167,ZA LAFAYETTE,SAINT SYMPHORIEN DE LAY,Not available,"1,289",42470,"1,449",Not available,42
5168,ZA LA FAYETTE,Saint-Symphorien-de-Lay,Not available,"1,199",42470,"1,369","1,399",42
5169,Avenue Benoit Fourneyron ,LA FOUILLOUSE,"1,342","1,225",42480,Not available,"1,408",42
5170,25 ROUTE NATIONALE 82,La Fouillouse,"1,349","1,228",42480,"1,385","1,415",42
5171,5 RUE EMILE ZOLA,LE CHAMBON-FEUGEROLLES,Not available,"1,215",42500,"1,379","1,399",42
5172,RN 88 - LIEU DIT LE BEC,Le Chambon-Feugerolles,Not available,Not available,42500,Not available,Not available,42
5173,RN 88 - LIEU DIT LE REAL,Le Chambon-Feugerolles,Not available,Not available,42500,Not available,Not available,42
5174,RN 88 - LIEU DIT LE REAL,LE CHAMBON FEUGEROLLES,Not available,Not available,42500,Not available,Not available,42
5175,RN 88 - LIEU DIT LE BEC,LE CHAMBON FEUGEROLLES,Not available,Not available,42500,Not available,Not available,42
5176,RN 88 - LIEU DIT LE REAL,LE CHAMBON FEUGEROLLES,Not available,Not available,42500,Not available,Not available,42
5177,Les Crozes,Le Chambon Feugerolles,"1,303","1,183",42500,"1,342",Not available,42
5178,Terre Ronde,Le Chambon Feugerolles,"1,303","1,183",42500,"1,342",Not available,42
5179,RUE DES GLACIERES,BALBIGNY,"1,329","1,199",42510,Not available,"1,395",42
5180,51 Route de Roanne,BALBIGNY,Not available,"1,302",42510,"1,444",Not available,42
5181,a 89 aire de la Loire,Néronde,"1,492","1,384",42510,Not available,"1,572",42
5182, Chemin de Bois Vert,BALBIGNY,"1,332","1,208",42510,Not available,"1,399",42
5183,Avenue des Granges Blanches,SAINT-JUST-LA-PENDUE,Not available,"1,225",42540,"1,383",Not available,42
5184,Avenue de la Gare,USSON-EN-FOREZ,Not available,"1,212",42550,"1,379","1,435",42
5185,346 route de Saint Bonnet les Oules,Saint-Héand,"1,319","1,199",42570,"1,359",Not available,42
5186,Route de Fleurs,Montbrison,"1,329","1,199",42600,"1,359",Not available,42
5187,CD.8,SAVIGNEUX,"1,392","1,262",42600,Not available,"1,502",42
5188,ROUTE DE LYON,Savigneux,"1,329","1,199",42600,Not available,"1,389",42
5189,8 Avenue de Saint-Étienne,Montbrison,"1,419","1,289",42600,Not available,"1,439",42
5190,AUT A 72,Magneux-Haute-Rive,"1,489","1,384",42600,Not available,"1,595",42
5191,AUTOROUTE A 72 - AIRE FOREZ OUES,Magneux-Haute-Rive,Not available,Not available,42600,Not available,Not available,42
5192,ZA DES GRANGES,MONTBRISON,Not available,"1,199",42600,"1,359","1,389",42
5193,Aire de la plaine du Forez Est,Magneux-Haute-Rive,"1,499","1,384",42600,Not available,"1,605",42
5194,"304, rue Persigny",SAINT-GERMAIN-LESPINASSE,Not available,"1,294",42640,"1,469",Not available,42
5195,Lieu-Dit la Maison Rouge,SAINT-JEAN-BONNEFONDS,"1,479","1,369",42650,Not available,"1,499",42
5196,ROUTE DE BONSON,Saint-Marcellin-en-Forez,Not available,"1,282",42680,"1,434",Not available,42
5197,Rue de Chazeau,FIRMINY,"1,315","1,179",42700,Not available,"1,399",42
5198,"68, boulevard Fayol",Firminy,Not available,"1,171",42700,"1,329",Not available,42
5199,50 RUE DES ABATTOIRS,Firminy,Not available,"1,288",42700,"1,458","1,498",42
5200,495 rue de la République,POUILLY-SOUS-CHARLIEU,Not available,"1,289",42720,"1,439","1,489",42
5201, Rue de Briennon,POUILLY-SOUS-CHARLIEU,Not available,Not available,42720,Not available,Not available,42
5202,ZONE ACTIVITE LES GAGERES,VIOLAY,Not available,"1,304",42780,Not available,"1,494",42
5203, Rue Jean-Baptiste Berlier,RIVE-DE-GIER,Not available,"1,185",42800,"1,334","1,369",42
5204,44 Rue Claude Drivon,Rive-de-Gier,Not available,Not available,42800,Not available,Not available,42
5205,Avenue Maréchal Juin,RIVE-DE-GIER,"1,311","1,199",42800,"1,349",Not available,42
5206,32 Route de Saint-Martin,Saint-Martin-la-Plaine,Not available,"1,209",42800,Not available,Not available,42
5207,LA GARE,Saint-Priest-la-Prugne,"1,430","1,280",42830,Not available,"1,470",42
5208,Rocade d'Aiguilhe,Aiguilhe,"1,316","1,182",43000,Not available,"1,396",43
5209,106 Avenue Maréchal Foch,Le Puy-en-Velay,"1,341","1,185",43000,Not available,"1,411",43
5210,31 Boulevard Maréchal Joffre,Le Puy-en-Velay,Not available,"1,289",43000,"1,458",Not available,43
5211,10 Boulevard du Marechal Joffre,LE PUY EN VELAY,Not available,Not available,43000,Not available,Not available,43
5212,10 BLD MARECHAL JOFFRE,LE PUY EN VELAY,"1,319","1,185",43000,Not available,"1,399",43
5213, Route de Clermont,BRIOUDE,Not available,"1,195",43100,"1,358","1,379",43
5214,AVENUE JEAN JAURES,Brioude,Not available,"1,280",43100,"1,460",Not available,43
5215,Avenue Léon Blum,Brioude,"1,419","1,232",43100,Not available,"1,449",43
5216,10 avenue d Auvergne,Brioude,Not available,"1,299",43100,"1,466","1,516",43
5217,FLAGEAC RUE BRUEIL,Cohade,"1,338","1,209",43100,Not available,"1,399",43
5218,Avenue de Firminy,AUREC-SUR-LOIRE,Not available,"1,219",43110,"1,419","1,439",43
5219,rue jean martouret,MONISTROL-SUR-LOIRE,Not available,"1,189",43120,"1,349","1,369",43
5220,ZA LES MOLETONS,MONISTROL-SUR-LOIRE,"1,295","1,179",43120,"1,349","1,359",43
5221,Rue Jean-Baptiste Ribeyron,RETOURNAC,Not available,"1,219",43130,"1,409","1,439",43
5222,route du Puy,Saugues,"1,409","1,299",43170,Not available,"1,479",43
5223,ZI du Gray,Saugues,Not available,"1,229",43170,"1,409","1,439",43
5224,rue louis amargier route de lahgeac,Saugues,"1,339","1,229",43170,"1,409",Not available,43
5225,Route de Saint-Agrève,Tence,Not available,"1,195",43190,"1,359","1,399",43
5226,zone artisanale de Leygat,TENCE,Not available,"1,199",43190,Not available,Not available,43
5227,101 avenue de la Marne,YSSINGEAUX,Not available,"1,299",43200,"1,459","1,509",43
5228,RN 88,LE PERTUIS,Not available,"1,288",43200,"1,448",Not available,43
5229,Villeneuve,Yssingeaux,Not available,"1,199",43200,"1,369","1,399",43
5230,"103, route de Retournac",Yssingeaux,Not available,"1,199",43200,"1,369","1,399",43
5231,LA GUIDE,Yssingeaux,"1,339","1,199",43200,"1,369",Not available,43
5232,15 AV A VISSAGUET,BAS EN BASSET,Not available,Not available,43210,Not available,Not available,43
5233,15 Avenue Alfred de Vissaguet,Bas-en-Basset,Not available,"1,189",43210,"1,349",Not available,43
5234,Rue Traversière,Dunières,Not available,"1,199",43220,"1,355",Not available,43
5235,La Buge,Saint-Georges-d'Aurac,Not available,"1,297",43230,"1,462",Not available,43
5236,11 AVENUE DE LA GARE,PAULHAGUET,Not available,"1,200",43230,"1,370","1,399",43
5237,D 500,SAINT-JUST-MALMONT,"1,309","1,199",43240,"1,359","1,399",43
5238,PLACE DU MARCHE,Saint-Julien-Chapteuil,Not available,"1,290",43260,"1,440",Not available,43
5239, Route du Puy,SAINT-JULIEN-CHAPTEUIL,Not available,"1,230",43260,"1,375","1,402",43
5240,9 av Cévennes,Montfaucon-en-Velay,Not available,"1,240",43290,"1,430",Not available,43
5241,56 avenue d'auvergne,LANGEAC,Not available,Not available,43300,Not available,Not available,43
5242,Avenue d'Auvergne,Langeac,"1,329","1,199",43300,"1,359",Not available,43
5243,56 AVENUE D'AUVERGNE,LANGEAC,Not available,"1,199",43300,"1,359","1,382",43
5244,RN 102 - LIMANDRE,LOUDES,"1,409","1,297",43320,Not available,"1,519",43
5245,La Sauvetat,LANDOS,"1,339","1,199",43340,"1,359",Not available,43
5246,Le Verdier,Saint-Paulien,Not available,"1,219",43350,"1,369","1,399",43
5247,AUT A 75  AIRE DE LAFAYETTE,LORLANGES,"1,487","1,382",43360,"1,509","1,593",43
5248,Route de Saint-Agrève-Valence,Le Chambon-sur-Lignon,"1,310","1,189",43400,"1,350",Not available,43
5249,RN 102,Lempdes-sur-Allagnon,"1,409","1,297",43410,Not available,"1,519",43
5250,ROUTE DU PUY,CRAPONNE-SUR-ARZON,Not available,"1,289",43500,"1,462",Not available,43
5251,24 rue d'Ollias,CRAPONNE-SUR-ARZON,Not available,"1,189",43500,"1,349",Not available,43
5252, Route du Velay,SAINT-PAL-DE-CHALENCON,"1,369","1,245",43500,Not available,Not available,43
5253, Lotissement la Chaud,SAINTE-SIGOLèNE,"1,325","1,189",43600,"1,369","1,399",43
5254,Lieu-dit Chanibeau,Sainte-Sigolène,"1,310","1,185",43600,Not available,"1,379",43
5255,1 Avenue de Coubon,BRIVES-CHARENSAC,Not available,"1,176",43700,"1,339","1,379",43
5256,Zi de Bombes,ST GERMAIN LAPRADE,"1,319","1,189",43700,"1,339",Not available,43
5257,AVENUE JEANNE D'ARC,VALS-PRèS-LE-PUY,"1,325","1,179",43750,Not available,"1,385",43
5258,17 Avenue des Champs Élysées,Chadrac,Not available,"1,185",43770,"1,339","1,399",43
5259,Quartier de la gare,Vorey,Not available,"1,290",43800,"1,440",Not available,43
5260, Avenue Philibert Besson,VOREY,Not available,"1,196",43800,"1,356","1,380",43
5261,Route de PARIS,NANTES,"1,319","1,183",44000,"1,365",Not available,44
5262,BOULEVARD GUY MOLLET,NANTES,Not available,Not available,44000,Not available,Not available,44
5263,16 Boulevard des Martyrs Nantais de la Résistance,Nantes,Not available,Not available,44000,Not available,Not available,44
5264,CD 723 - ZI DE CHEVIRE,BOUGUENAIS,Not available,Not available,44000,Not available,Not available,44
5265,55 Boulevard Jules Verne,Nantes,Not available,"1,340",44000,"1,510",Not available,44
5266,"173, route de Saint Joseph",Nantes,"1,330","1,193",44000,"1,381",Not available,44
5267,49 Boulevard Ernest Dalby,NANTES,Not available,Not available,44000,Not available,Not available,44
5268,16 BD DES MARTYRS NANTAIS,NANTES,"1,419","1,289",44000,Not available,"1,529",44
5269,BOULEVARD GUY MOLLET,NANTES,"1,329","1,185",44000,Not available,"1,409",44
5270, Boulevard du Tertre,NANTES,Not available,Not available,44100,Not available,Not available,44
5271,110 boulevard Égalite ( place zola ),NANTES,"1,490","1,360",44100,Not available,"1,560",44
5272,49-61 BLD DALBY,NANTES,"1,407","1,277",44100,Not available,"1,517",44
5273,"57 A 61, BD DU TERTRE",NANTES,"1,324","1,185",44100,Not available,"1,404",44
5274,ROUTE DE SAINT AUBIN DES CHATEAUX,Châteaubriant,"1,319","1,184",44110,"1,429",Not available,44
5275,Rue du Général Patton,CHâTEAUBRIANT,"1,409","1,279",44110,Not available,"1,519",44
5276,route de St Nazaire,CHâTEAUBRIANT,"1,319","1,184",44110,Not available,"1,385",44
5277,route de st nazaire la ville en bois,CHâTEAUBRIANT,"1,349","1,199",44110,Not available,"1,420",44
