,Adresse,City,E10,Gazole,Postal_Code,SP95,SP98,iD
6254,140 Avenue de Fougères,Laval,"1,369","1,266",53000,Not available,"1,479",53
6255,61 Boulevard Félix Grat,LAVAL,"1,262","1,159",53000,Not available,"1,342",53
6256,195 AVENUE DE CHANZY,LAVAL,"1,262","1,159",53000,Not available,"1,342",53
6257,ROUTE DE MAYENNE - RN 162,LAVAL,"1,359","1,275",53000,Not available,"1,469",53
6258,BLD DES TRAPPISTINES,LAVAL,"1,266","1,163",53000,Not available,"1,352",53
6259,248 RUE DE BRETAGNE,LAVAL,"1,269","1,166",53000,Not available,"1,355",53
6260,46 avenue de lattre de tassigny,LAVAL,"1,260","1,165",53002,"1,319","1,339",53
6261,"60, avenue de la Comm. Européenne",LAVAL,"1,259","1,154",53061,Not available,"1,339",53
6262, Rue de Bretagne,MAYENNE,Not available,"1,179",53100,"1,339","1,369",53
6263,ROUTE DE PARIS,MAYENNE,Not available,Not available,53100,Not available,Not available,53
6264,69 Boulevard Lucien de Montigny,Mayenne,"1,430","1,280",53100,Not available,"1,500",53
6265,977 Rue de la Peyennière,MAYENNE,Not available,Not available,53100,Not available,Not available,53
6266,ROUTE DE PARIS - BLD PAUL LINTIE,MAYENNE,"1,289","1,175",53100,Not available,"1,374",53
6267,550 Boulevard Jean Monnet,MAYENNE,"1,299","1,179",53102,"1,339","1,369",53
6268,"582, rue du Prieuré de Berne",Mayenne,Not available,"1,169",53102,"1,329","1,359",53
6269,Rue de Couterne,LASSAY-LES-CHâTEAUX,Not available,"1,179",53110,"1,329","1,359",53
6270,ROUTE D AMBIERES,Gorron,Not available,"1,174",53120,"1,335","1,369",53
6271,RUE DU CHAMP DE FOIRE,GORRON,"1,372","1,257",53120,Not available,"1,482",53
6272,zone Normandie Maine,PRé-EN-PAIL,Not available,"1,159",53140,"1,319","1,358",53
6273,RN 12 ROUTE DE PARIS,PRé-EN-PAIL,Not available,Not available,53140,Not available,Not available,53
6274,RN 12 ROUTE DE PARIS,PRE EN PAIL,"1,299","1,167",53140,Not available,"1,379",53
6275,Rue de la Libération,Montsûrs,Not available,"1,185",53150,"1,329","1,365",53
6276,zi de l'aubriere,Bais,Not available,"1,198",53160,"1,354","1,382",53
6277,RUE DES TILLEULS,Meslay-du-Maine,Not available,"1,218",53170,"1,368","1,407",53
6278,HAUT DU PLESSIS ROUTE DE LANDIVY,Fougerolles-du-Plessis,"1,289","1,179",53190,"1,329",Not available,53
6279,PLACE DU CHAMP DE FOIRE,CHâTEAU-GONTIER,"1,293","1,182",53200,"1,311",Not available,53
6280,11 Avenue René Cassin,Azé,Not available,"1,246",53200,"1,427",Not available,53
6281,15 Avenue du Maréchal Foch,Château-Gontier,Not available,"1,300",53200,"1,490",Not available,53
6282,AVENUE GEORGES POMPIDOU,CHâTEAU-GONTIER,Not available,"1,162",53200,"1,311","1,350",53
6283,30 Avenue des Sablonnières,Saint-Fort,"1,291","1,182",53200,Not available,"1,350",53
6284,Chemin des marzelles,Argentré,Not available,"1,169",53210,"1,339","1,409",53
6285,RN 178 BIS,Cossé-le-Vivien,"1,352","1,244",53230,Not available,"1,462",53
6286,ROUTE DE CRAON,COSSE LE VIVIEN,Not available,"1,179",53230,"1,369","1,399",53
6287,1 RUE FREDERIC CHAPLET,Andouillé,Not available,"1,179",53240,"1,349","1,379",53
6288,AUT A 81,THORIGNé-EN-CHARNIE,"1,479","1,365",53270,"1,452","1,585",53
6289,4 RUE DES VALLEES,Ambrières-les-Vallées,Not available,"1,174",53300,"1,343","1,370",53
6290,R.D. n 115,LOIRON,Not available,"1,159",53320,"1,329","1,369",53
6291,32 Rue des Avaloirs,Saint-Pierre-des-Nids,Not available,"1,310",53370,"1,450","1,480",53
6292,Z.A. LA PEPINIERE,CRAON,"1,281","1,149",53400,"1,297","1,341",53
6293,68 ROUTE DE NANTES,CRAON,"1,364","1,262",53400,Not available,"1,474",53
6294, Route de Laval,LE BOURGNEUF-LA-FORêT,Not available,"1,174",53410,"1,328","1,364",53
6295,La Route Neuve,LA GRAVELLE,"1,460","1,320",53410,Not available,"1,510",53
6296,3 place des Cyprès,Saint-Pierre-la-Cour,Not available,"1,185",53410,"1,349","1,379",53
6297,le perray,Vaiges,Not available,"1,197",53480,"1,349","1,384",53
6298,LES SEMONDIERES,ERNéE,Not available,"1,174",53500,"1,335","1,369",53
6299,ROUTE DE MAYENNE,ERNéE,"1,369","1,267",53500,Not available,"1,479",53
6300,La Hainaud,ERNEE,"1,255","1,174",53500,"1,335",Not available,53
6301,ROUTE DE LAVAL,ÉVRON,"1,289","1,169",53600,Not available,"1,365",53
6302,29 RTE DE LAVAL,ÉVRON,"1,379","1,267",53600,Not available,"1,489",53
6303,"8, Avenue des Sports",ÉVRON,"1,275","1,155",53600,Not available,"1,365",53
6304,Route de Sillé le Guillaume,Évron,Not available,Not available,53600,Not available,Not available,53
6305,route de Sillé,Evron,Not available,"1,169",53600,"1,329","1,365",53
6306,ROUTE DU MANS,Villaines-la-Juhel,"1,301","1,161",53700,"1,331","1,362",53
6307,RN 171,RENAZE,"1,299","1,169",53800,"1,339",Not available,53
6308,Impasse des Sablons,Changé,"1,295","1,174",53810,"1,345","1,369",53
6309,Bld Louis Armand BP 4239,LAVAL,"1,259","1,154",53940,Not available,"1,339",53
6310,Route de St Jean,LOUVERNé,Not available,"1,203",53950,"1,356","1,385",53
6311,A81,Bonchamp-lès-Laval,"1,450","1,340",53960,Not available,"1,550",53
6312,A81-LA SAUVAGERIE  AIRE DE LAVAL BONCHAMPS,Bonchamp-lès-Laval,"1,440","1,320",53960,Not available,"1,540",53
6313, Rue du Bois-Hedin,BONCHAMP-LèS-LAVAL,Not available,"1,169",53960,"1,319","1,349",53
6314,ZONE ARTIZ DE L'AUBEPIN,L'HUISSERIE,Not available,"1,174",53970,"1,329","1,353",53
6315,127 Boulevard Lobau,Nancy,"1,275","1,169",54000,Not available,"1,384",54
6316,6 Avenue de Boufflers,NANCY,Not available,"1,179",54000,"1,337","1,389",54
6317,144 Rue du Faubourg des trois Maisons,NANCY,Not available,Not available,54000,Not available,Not available,54
6318,5 Boulevard Lobau,NANCY,Not available,Not available,54000,Not available,Not available,54
6319,44 BOULEVARD ALBERT 1ER,NANCY,Not available,"1,259",54000,"1,419","1,469",54
6320,40 Avenue de la Libération,Nancy,"1,307","1,200",54000,Not available,"1,407",54
6321,47 Boulevard Jean Jaurès,Nancy,"1,307","1,200",54000,Not available,"1,407",54
6322,144 rue du fbg Trois Maisons,NANCY,Not available,"1,262",54000,"1,429",Not available,54
6323,5 BOULEVARD LOBAU,NANCY,"1,372","1,269",54000,Not available,"1,482",54
6324,1 rue Victor Prouvé,DOMBASLE-SUR-MEURTHE,"1,307","1,202",54110,Not available,"1,385",54
6325,69 Rue Gabriel Péri,Dombasle-sur-Meurthe,"1,357","1,204",54110,Not available,"1,402",54
6326,16 Rue Sainte-Catherine,Baccarat,Not available,"1,274",54120,"1,424",Not available,54
6327,Route de Lachapelle,DENEUVRE,Not available,"1,215",54120,"1,349","1,399",54
6328,"28, rue Charles de Gaulle",VANDIèRES,"1,393","1,274",54121,Not available,"1,503",54
6329,104 Avenue Carnot,Saint-Max,Not available,"1,163",54130,"1,340","1,378",54
6330,29 Avenue Carnot,Saint-Max,Not available,Not available,54130,Not available,Not available,54
6331,Route de Ceintrey,Ceintrey,Not available,"1,358",54134,"1,489",Not available,54
6332,Route Nationale,MEXY,Not available,Not available,54135,Not available,Not available,54
6333,Rue de la République,Jarville-la-Malgrange,"1,297","1,195",54140,Not available,"1,383",54
6334, Avenue Albert de Briey,BRIEY,Not available,"1,300",54150,"1,500",Not available,54
6335,Avenue Marguerite Puhl Demange,BRIEY,Not available,"1,189",54150,"1,339","1,369",54
6336,Route de Briey,LANTéFONTAINE,Not available,"1,310",54150,"1,510",Not available,54
6337,97 Rue Carnot,COLOMBEY-LES-BELLES,Not available,"1,330",54170,"1,500",Not available,54
6338,5 Rue Alexandre Iii,Colombey-les-Belles,Not available,Not available,54170,Not available,Not available,54
6339,51 RUE ALEXANDRE III,COLOMBEY LES BELLES,Not available,"1,320",54170,"1,510",Not available,54
6340,Rue du Curtin,Colombey-les-Belles,"1,292","1,187",54170,Not available,"1,370",54
6341,RD 570,HEILLECOURT,"1,283","1,176",54182,"1,296",Not available,54
6342,Rue Paul Keller,TOUL,Not available,Not available,54200,Not available,Not available,54
6343,AUTOROUTE A 31,Dommartin-lès-Toul,"1,474","1,354",54200,Not available,"1,530",54
6344,2 Rue Paul Keller,TOUL,"1,359","1,269",54200,Not available,"1,479",54
6345,678 Avenue du Général Bigeard,TOUL,"1,282","1,177",54200,"1,326","1,360",54
6346,153 Avenue du 15ème Génie,Écrouves,"1,282","1,176",54200,Not available,"1,360",54
6347,AUTOROUTE A31AIRE DE TOUL CHAUDENEY,CHAUDENEY,Not available,Not available,54200,Not available,Not available,54
6348,AUTOROUTE A31AIRE DE TOUL CHAUDENEY,CHAUDENEY,Not available,Not available,54200,Not available,Not available,54
6349,RUE PAUL KELLER,TOUL,"1,393","1,282",54200,Not available,"1,503",54
6350,POLE COMMERCIAL JEANNE D'ARC,DOMMARTIN-LèS-TOUL,"1,282","1,176",54204,"1,326","1,360",54
6351,71 Rue Charles Courtois,Saint-Nicolas-de-Port,Not available,"1,190",54210,"1,350","1,390",54
6352,49 Rue du Colonel Driant,Malzéville,"1,306","1,186",54220,Not available,"1,397",54
6353,46 Rue du Capitaine Caillon,Neuves-Maisons,"1,300","1,193",54230,Not available,"1,401",54
6354, Rue Pasteur,NEUVES-MAISONS,"1,291","1,196",54230,"1,331","1,396",54
6355,83 rue Franchepré,JOEUF,Not available,Not available,54240,Not available,Not available,54
6356,96 Rue de Franchepré,Joeuf,"1,299","1,195",54240,Not available,"1,385",54
6357, Route de Frouard,CHAMPIGNEULLES,"1,280","1,170",54250,Not available,"1,380",54
6358,19 RUE NATIONALE,TELLANCOURT,"1,370","1,240",54260,Not available,"1,440",54
6359,3 rue Irénée Leroy,SAINT-JEAN-LèS-LONGUYON,Not available,Not available,54260,Not available,Not available,54
6360,ROUTE D'ARRANCY,LONGUYON,"1,366","1,216",54260,Not available,"1,431",54
6361,avenue de saulxures,ESSEY-LèS-NANCY,"1,276","1,162",54270,"1,313",Not available,54
6362,55 Avenue du 69ème Régiment d'Infanterie,Essey-lès-Nancy,"1,306","1,186",54270,Not available,"1,402",54
6363,rn74,SEICHAMPS,Not available,Not available,54280,Not available,Not available,54
6364,RD 674,SEICHAMPS,"1,279","1,169",54280,Not available,"1,387",54
6365,2 rue de Virecourt,BAYON,Not available,"1,198",54290,"1,380","1,440",54
6366,6 rue tuilier,MONCEL LES LUNEVILLE,"1,274","1,164",54300,Not available,"1,352",54
6367,60 Boulevard Georges Pompidou,LUNéVILLE,"1,383","1,265",54300,Not available,"1,493",54
6368,16 Avenue de Gerbéviller,LUNéVILLE,Not available,Not available,54300,Not available,Not available,54
6369,A 33 - Aire d'Anthelupt,VITRIMONT,Not available,Not available,54300,Not available,Not available,54
6370,RN 333,VITRIMONT,"1,374","1,284",54300,Not available,"1,474",54
6371,Rue Boutet de Monvel,LUNEVILLE,"1,274","1,164",54300,"1,326","1,352",54
6372,1 Rue Denis Papin,Chanteheux,Not available,"1,167",54300,"1,326","1,358",54
6373,74. avenue du Général de Gaulle,LUNEVILLE,Not available,"1,230",54300,"1,370","1,410",54
6374,25 AVENUE P SEMARD,BLAINVILLE SUR L'EAU,Not available,"1,175",54300,"1,339","1,379",54
6375,AUTOROUTE A33 - AIRE D'ANTHELUPT,VITRIMONT,"1,282","1,179",54300,Not available,"1,382",54
6376,16 AVENUE DE GERBEVILLER,LUNEVILLE,"1,279","1,169",54300,Not available,"1,379",54
6377,RUE JEAN MOULIN,Homécourt,"1,299","1,197",54310,Not available,"1,376",54
6378,Avenue de la Meurthe,MAXéVILLE,Not available,"1,144",54320,"1,305","1,344",54
6379,"6, Avenue Jacques Leclerc",VÉZELISE,Not available,"1,193",54330,"1,346","1,386",54
6380,Z.a.c. de Turlomont,POMPEY,Not available,"1,169",54340,"1,369","1,399",54
6381,33 Rue de Lorraine,DAMELEVIèRES,Not available,"1,260",54360,"1,410",Not available,54
6382,Rue Emile Gallé,DIEULOUARD,Not available,"1,189",54380,"1,329","1,369",54
6383,1 AVENUE DU GENERALE DE GAULLE,DIEULOUARD,Not available,"1,188",54380,"1,328","1,368",54
6384,2 Rue du Bois,Frouard,"1,277","1,187",54390,"1,314","1,350",54
6385,91 Rue de Metz,FROUARD,Not available,"1,250",54390,"1,430","1,450",54
6386,1 Avenue de la Paix,LONGWY,Not available,"1,270",54400,"1,440","1,475",54
6387,4 ROUTE DE STRASBOURG,Ogéviller,Not available,"1,240",54450,"1,420",Not available,54
6388,11 GRANDE RUE,AVRICOURT,Not available,"1,310",54450,"1,450",Not available,54
6389,"1, rue du Beuhot",Blâmont,Not available,"1,216",54450,"1,350",Not available,54
6390,"32, Route de Frouard",LIVERDUN,Not available,"1,187",54460,"1,341","1,361",54
6391,ZA de la Louviére,THIAUCOURT,Not available,"1,190",54470,"1,341","1,376",54
6392,1.RUE DU PARTERRE,CIREY-SUR-VEZOUZE,Not available,"1,199",54480,"1,344","1,436",54
6393,RN 106 - ZI DE LA MOURIERE,PIENNES,Not available,"1,200",54490,"1,350","1,400",54
6394,AVENUE DE BOURGOGNE,VANDOEUVRE-LèS-NANCY,Not available,Not available,54500,Not available,Not available,54
6395,Route de mirecourt,VANDOEUVRE-LèS-NANCY,Not available,Not available,54500,Not available,Not available,54
6396,22 Avenue Jeanne d'Arc,Vandoeuvre-lès-Nancy,"1,293","1,193",54500,Not available,"1,397",54
6397,2 Rue Bernard Palissy,VANDOEUVRE-LèS-NANCY,"1,309","1,199",54500,"1,355","1,417",54
6398,R.N.57 LE DERNIER SOU,VANDOEUVRE LES NANCY,"1,283","1,179",54500,Not available,"1,389",54
6399,2 AVENUE DE BOURGOGNE,VANDOEUVRE LES NANCY,"1,283","1,179",54500,Not available,"1,393",54
6400,AVENUE EUGENE POTIER,TOMBLAINE,Not available,"1,168",54510,"1,318","1,369",54
6401,rue de la Sapinière,LAXOU,"1,293","1,179",54520,"1,329",Not available,54
6402,CENTRE COMMERCIAL LA CASCADE,LAXOU CHAMP LE BOEUF,Not available,Not available,54520,Not available,Not available,54
6403,10 Avenue de la Résistance,LAXOU,Not available,Not available,54520,Not available,Not available,54
6404,12 Avenue de la Résistance,Laxou,"1,289","1,179",54520,Not available,"1,399",54
6405,5 Avenue de la Résistance,LAXOU,Not available,Not available,54520,Not available,Not available,54
6406,10 AVENUE DE LA RESISTANCE,LAXOU,"1,298","1,179",54520,Not available,"1,392",54
6407,5 AVENUE DE LA RESISTANCE,LAXOU,"1,298","1,179",54520,Not available,"1,392",54
6408,Rue Jean Jaurès,Pagny-sur-Moselle,Not available,"1,189",54530,"1,339","1,375",54
6409,Boulevard des Aiguillettes,VILLERS-LES-NANCY,Not available,Not available,54600,Not available,Not available,54
6410,"31, boulevard de Baudricourt",VILLERS-LèS-NANCY,Not available,"1,162",54600,"1,313","1,348",54
6411,110 Avenue Paul Muller,VILLERS-LèS-NANCY,"1,299","1,189",54600,"1,339","1,379",54
6412,BD DES AIGUILLETTES,VILLERS LES NANCY,"1,393","1,275",54600,Not available,"1,503",54
6413, Route de Nancy,NOMENY,Not available,"1,260",54610,"1,420","1,460",54
6414,AUTOROUTE A 330,Richardménil,"1,419","1,314",54630,Not available,"1,524",54
6415,41 Rue du Général Leclerc,Custines,Not available,Not available,54670,Not available,Not available,54
6416,41 RUE DU GAL LECLERC,CUSTINES,"1,389","1,265",54670,Not available,"1,499",54
6417,AUTOROUTE A 31,LOISY,Not available,Not available,54700,Not available,Not available,54
6418,A31 AIRE DE LOISY,LOISY,Not available,Not available,54700,Not available,Not available,54
6419,Rue Nicolas Pierson,PONT-à-MOUSSON,Not available,"1,182",54700,"1,340","1,375",54
6420,1015 Chemin de la Corderie,PONT-à-MOUSSON,"1,298","1,193",54700,Not available,"1,377",54
6421,A31 AIRE DE LOISY,Loisy,"1,494","1,374",54700,Not available,"1,594",54
6422,Le Pré Latour,PONT-à-MOUSSON,Not available,"1,182",54700,"1,340","1,375",54
6423,AUTOROUTE A31 - AIRE L'OBRION,LOISY,"1,449","1,339",54700,Not available,"1,549",54
6424,Chemin du Bon Curé,LUDRES,Not available,"1,188",54710,"1,341","1,375",54
6425,48 Rue de Verdun,JARNY,"1,275","1,170",54800,Not available,"1,354",54
6426,N.I. du Val de l'Orne CONFLANS EN JARNISY,JARNY,"1,270","1,169",54800,Not available,"1,353",54
6427,40 Avenue Lafayette,JARNY,Not available,"1,259",54800,"1,419","1,469",54
6428,AVENUE PATTON,JARNY,Not available,"1,169",54800,"1,275","1,312",54
6429,"18-32, rue de Metz",JARNY,"1,393","1,274",54800,Not available,"1,503",54
6430,18 Rue du Général Leclerc,Gerbéviller,Not available,"1,250",54830,"1,410","1,450",54
6431,Rue de la Croix Saint-Nicolas,Gondreville,Not available,"1,185",54840,"1,339","1,383",54
6432, Route Nationale,VILLERS-LA-MONTAGNE,Not available,"1,330",54920,"1,530",Not available,54
6433,37 Rue de Verdun,Landres,"1,294","1,189",54970,"1,333","1,364",54
6434,Route de Longeville,SAVONNIèRES-DEVANT-BAR,Not available,"1,179",55000,"1,339","1,379",55
6435,32 Rue Ernest Bradfer,Bar-le-Duc,Not available,Not available,55000,Not available,Not available,55
6436,2 Route de Reims,FAINS-VéEL,Not available,"1,199",55000,"1,359","1,449",55
6437,Avenue de la Grande Terre,BAR-LE-DUC,Not available,"1,179",55000,"1,339","1,359",55
6438,40 Rue de Bar,Fains-Véel,Not available,"1,179",55000,"1,339","1,379",55
6439,32 Rue Ernest Bradfer,Bar-le-Duc,Not available,Not available,55000,Not available,Not available,55
6440,32 RUE ERNEST BRADFER,BAR LE DUC,Not available,Not available,55000,Not available,Not available,55
6441,32 RUE ERNEST BRADFER,BAR LE DUC,"1,380","1,280",55000,Not available,Not available,55
6442, Avenue de Metz,VERDUN,"1,309","1,179",55100,Not available,"1,375",55
6443,4 Avenue du Général de Gaulle,Verdun,Not available,Not available,55100,Not available,Not available,55
6444,2 Avenue Miribel,Verdun,"1,314","1,198",55100,Not available,"1,383",55
6445,Place Maurice Genevoix,VERDUN,"1,309","1,179",55100,Not available,"1,375",55
6446,10 Avenue de Metz,VERDUN,Not available,Not available,55100,Not available,Not available,55
6447,4 AV DU GENERAL DE GAULLE,VERDUN,"1,387","1,279",55100,Not available,"1,497",55
6448,29 Rue Sainte-Marguerite,DUN-SUR-MEUSE,Not available,"1,299",55110,"1,498",Not available,55
6449,RN 3,Clermont-en-Argonne,Not available,"1,199",55120,"1,359","1,379",55
6450,3 Rue de Verdun,GONDRECOURT-LE-CHâTEAU,Not available,Not available,55130,Not available,Not available,55
6451,10 Rue d'Abainville,Houdelaincourt,Not available,"1,299",55130,"1,469","1,499",55
6452,6 rue des Gites,VAUCOULEURS,"1,301","1,204",55140,"1,342",Not available,55
6453,AIRE DE VERDUN NORD ST NICOLAS,HAUDIOMONT,Not available,Not available,55160,Not available,Not available,55
6454,Autoroute de l'Est,Haudiomont,"1,499","1,389",55160,Not available,"1,579",55
6455,Autoroute de l'Est,Haudiomont,"1,499","1,389",55160,Not available,"1,579",55
6456,rd 36 la favorite,Pagny-sur-Meuse,Not available,Not available,55190,Not available,Not available,55
6457,ROUTE DÉPARTEMENTALE 36D,PAGNY SUR MEUSE,"1,292","1,179",55190,Not available,"1,382",55
6458,Rue du Docteur Edmond Morelle,COMMERCY,Not available,Not available,55200,Not available,Not available,55
6459,Route d'Euville,COMMERCY,Not available,"1,187",55200,"1,351","1,373",55
6460,106 Route Nationale,Lérouville,Not available,"1,320",55200,"1,480",Not available,55
6461,1 rue Jean Moulin,Commercy,"1,291","1,192",55200,Not available,"1,376",55
6462,63 Rue Raymond Poincaré,VIGNEULLES-LèS-HATTONCHâTEL,"1,390","1,290",55210,Not available,"1,500",55
6463,Porte de Cheppy,Varennes-en-Argonne,Not available,"1,225",55270,"1,380","1,414",55
6464,RUE DU DOCTEUR THIERRY,Saint-Mihiel,Not available,"1,194",55300,"1,349","1,399",55
6465,6 RUE DU FORT,Saint-Mihiel,"1,372","1,267",55300,Not available,"1,482",55
6466,Route de Bar le Duc,Chauvoncourt,Not available,"1,194",55300,"1,345","1,379",55
6467,Lieu-dit le moulin Charlier,Dieue-sur-Meuse,Not available,"1,190",55320,"1,350","1,380",55
6468,30 Rue du 3ème RHC,ÉTAIN,Not available,"1,179",55400,"1,325","1,365",55
6469,6 Rue du Général de Gaulle,Belleville-sur-Meuse,Not available,"1,179",55430,"1,325","1,365",55
6470,Rue de la Ballastière,Ligny-en-Barrois,Not available,"1,170",55500,"1,320","1,363",55
6471,27 RUE DES ETATS UNIS,Ligny-en-Barrois,"1,387","1,274",55500,Not available,"1,497",55
6472,91 rue de Ligny,Velaines,Not available,"1,249",55500,"1,429","1,499",55
6473,11 Rue Verdun,Montmédy,Not available,"1,182",55600,"1,329","1,362",55
6474,ZAC des cailloux,STENAY,"1,289","1,181",55700,"1,327","1,362",55
6475, Rue de la Tresse,REVIGNY-SUR-ORNAIN,"1,307","1,199",55800,"1,351","1,385",55
6476, Boulevard de la Paix,Vannes,Not available,Not available,56000,Not available,Not available,56
6477,16 Avenue de la Marne,VANNES,Not available,Not available,56000,Not available,Not available,56
6478,AVENUE DE KERVILER,VANNES,Not available,"1,168",56000,"1,328","1,365",56
6479,ZC PARC LANN,Vannes,"1,275","1,165",56000,"1,325","1,365",56
6480,4 Place Fareham,Vannes,Not available,"1,169",56000,"1,329","1,369",56
6481,6 Avenue Georges Pompidou,VANNES,"1,278","1,168",56000,Not available,"1,365",56
6482,16 AVENUE DE LA MARNE,VANNES,"1,383","1,266",56000,Not available,"1,493",56
6483,BOULEVARD DE LA PAIX,VANNES,"1,279","1,167",56000,Not available,"1,369",56
6484,LE FOURCHENE ROUTE D'AURAY,VANNES,"1,275","1,165",56006,"1,325","1,365",56
6485,AVENUE LENINE,LORIENT,"1,292","1,266",56100,Not available,Not available,56
6486,48 Avenue Chenailler Dit Col. Morice,Lorient,"1,379","1,326",56100,Not available,"1,489",56
6487,Rue Benoît Frachon,LORIENT,Not available,Not available,56100,Not available,Not available,56
6488,Rue du Colonel Jean Muller,LORIENT,Not available,"1,162",56100,"1,318","1,345",56
6489,Rue Alfred Dreyfus,LORIENT,"1,289","1,162",56100,Not available,"1,352",56
6490,Rue Général Jacques de Bollardiere,LORIENT,Not available,"1,160",56100,"1,315","1,345",56
6491,"2, RUE BENOIT FRACHON",LORIENT,"1,289","1,162",56100,Not available,"1,369",56
6492,Rue MONISTROL,LORIENT,"1,295","1,158",56109,Not available,"1,345",56
6493,Route de Quimper,Gourin,Not available,"1,187",56110,"1,340","1,445",56
6494,RUE DE TOUL AN CHY,GOURIN,"1,286","1,179",56110,"1,329",Not available,56
6495,rue du Porhoët,JOSSELIN,"1,275","1,159",56120,"1,319",Not available,56
6496,Espace Commercial Oxygène,JOSSELIN,"1,275","1,159",56120,"1,319","1,359",56
6497,LE PONT,Marzan,"1,372","1,246",56130,Not available,"1,482",56
6498,routes de nantes,NIVILLAC,Not available,"1,169",56130,"1,329","1,379",56
6499,Avenue de la Gare,MALESTROIT,Not available,"1,155",56140,"1,305","1,349",56
6500,ZA DE LA PAVIOTAIE,SAINT-MARCEL,Not available,"1,155",56140,"1,315","1,349",56
6501,Rue de Pontivy,BAUD,Not available,"1,159",56150,"1,319","1,369",56
6502,Route de Pontivy,Baud,"1,279","1,159",56150,"1,319",Not available,56
6503,Rue Jean le Guennec,Guémené-sur-Scorff,"1,285","1,168",56160,"1,329",Not available,56
6504,12 Avenue de Gaulle,QUIBERON,Not available,"1,360",56170,"1,510","1,550",56
6505,116 Rue du Port de Pêche,Quiberon,"1,279","1,165",56170,"1,321","1,350",56
6506,ZAC ESPACE LITTORAL,MUZILLAC,Not available,"1,160",56190,"1,311","1,344",56
6507,RN165 - SENS VANNES-NANTES,MUZILLAC,Not available,Not available,56190,Not available,Not available,56
6508,RN 165 LA CLE DES CHAMPS,MUZILLAC,Not available,Not available,56190,Not available,Not available,56
6509,Zone de toulan,AMBON,Not available,Not available,56190,Not available,Not available,56
6510,LE POULHER RN 165,Muzillac,Not available,Not available,56190,Not available,Not available,56
6511,RN 165/sens Vannes-Nantes,muzillac,Not available,Not available,56190,Not available,Not available,56
6512,ZAC DE TOULAN,Ambon,"1,379","1,175",56190,"1,333","1,356",56
6513,2 Rue Montauban,La Gacilly,"1,392","1,259",56200,Not available,"1,470",56
6514,ZAC DU RAHUN,La Gacilly,Not available,"1,163",56200,"1,329","1,359",56
6515,16 Rue de la Croix d'Alain,Malansac,Not available,"1,158",56220,"1,317","1,347",56
6516,ZA de Lenruit,QUESTEMBERT,Not available,"1,300",56230,"1,450",Not available,56
6517,Route de la Gare,QUESTEMBERT,"1,295","1,179",56230,"1,335",Not available,56
6518,14 RUE JEAN GRIMAUD,QUESTEMBERT,Not available,"1,185",56230,"1,359","1,399",56
6519,Bd championnat du monde,PLOUAY,Not available,Not available,56240,Not available,Not available,56
6520,Creis Er Prat,PLOUAY,"1,289","1,169",56240,Not available,"1,369",56
6521,Impasse Le Condat,Saint-Nolff,Not available,Not available,56250,Not available,Not available,56
6522,Rue Opération Savana,Elven,Not available,"1,187",56250,"1,342","1,374",56
6523, Rue René Cassin,SULNIAC,"1,325","1,187",56250,"1,342","1,374",56
6524,VOIE EXPRESS - RN 166 - LE BOLAN,ST NOLFF,"1,285","1,169",56250,Not available,"1,375",56
6525,C. Commercial de Quelisoy,Larmor-Plage,Not available,"1,150",56260,"1,304","1,333",56
6526,BD des islandais,ÉTABLES-SUR-MER,Not available,"1,165",56270,"1,319","1,345",56
6527,15 Rue du Fort Bloqué,PLOEMEUR,Not available,Not available,56270,Not available,Not available,56
6528,Rue de Saint-Bieuzy,Ploemeur,Not available,"1,157",56270,"1,309","1,335",56
6529, Rue de Saint-Bieuzy,PLOEMEUR,Not available,"1,149",56270,"1,314","1,338",56
6530,Chemin du Bois d'Amour,Ploemeur,Not available,"1,168",56270,"1,319","1,349",56
6531,"15, ROUTE DU FORT BLOQUE",PLOEMEUR,"1,404","1,266",56270,Not available,"1,514",56
6532,35 Rue Général Quinivet,PONTIVY,"1,294","1,159",56300,"1,336",Not available,56
6533,114 Avenue Général Leclerc,PONTIVY,"1,369","1,256",56300,Not available,"1,479",56
6534,1 Rue Albert de Mun,PONTIVY,Not available,"1,256",56300,"1,414","1,464",56
6535,ROUTE DE LORIENT,Pontivy,Not available,"1,272",56300,"1,449",Not available,56
6536,AVENUE DES CITES UNIES,PONTIVY,"1,294","1,159",56300,"1,336","1,361",56
6537,ROUTE DE MUR DE BRETAGNE,PONTIVY,"1,294","1,159",56300,Not available,Not available,56
6538,Avenue de la Libération,Pontivy,"1,294","1,159",56301,"1,336","1,361",56
6539,Route de Plouay,BUBRY,"1,289","1,169",56310,"1,329",Not available,56
6540,21 Rue du Maréchal Leclerc,LE FAOUëT,Not available,"1,250",56320,"1,430",Not available,56
6541, Rue de Quimper,LE FAOUëT,Not available,"1,168",56320,"1,334","1,359",56
6542,RUE ABBE LE MARECHAL,Pluvigner,Not available,"1,159",56330,"1,319","1,349",56
6543,ROND POINT DE L OCEAN,Plouharnel,Not available,"1,171",56340,"1,322","1,349",56
6544,188 AV DES DRUIDES,CARNAC,Not available,"1,169",56340,"1,322","1,352",56
6545,Avenue des Salines,Carnac,Not available,"1,199",56340,"1,379","1,399",56
6546,2 Rue de la Briqueterie,RIEUX,"1,287","1,174",56350,Not available,"1,361",56
