,Adresse,City,E10,Gazole,Postal_Code,SP95,SP98,iD
6456,4 Avenue du Général de Gaulle,Verdun,Not available,Not available,55100,Not available,Not available,55
6457,2 Avenue Miribel,Verdun,"1,371","1,245",55100,Not available,"1,434",55
6458,Place Maurice Genevoix,VERDUN,"1,379","1,239",55100,"1,339","1,425",55
6459,10 Avenue de Metz,VERDUN,Not available,Not available,55100,Not available,Not available,55
6460,4 AV DU GENERAL DE GAULLE,VERDUN,"1,407","1,339",55100,Not available,"1,517",55
6461,29 Rue Sainte-Marguerite,DUN-SUR-MEUSE,Not available,"1,315",55110,"1,498",Not available,55
6462,RN 3,Clermont-en-Argonne,Not available,"1,269",55120,"1,389","1,449",55
6463,3 Rue de Verdun,GONDRECOURT-LE-CHâTEAU,Not available,Not available,55130,Not available,Not available,55
6464,10 Rue d'Abainville,Houdelaincourt,Not available,"1,299",55130,"1,469","1,499",55
6465,6 rue des Gites,VAUCOULEURS,"1,314","1,254",55140,"1,351",Not available,55
6466,AIRE DE VERDUN NORD ST NICOLAS,HAUDIOMONT,Not available,Not available,55160,Not available,Not available,55
6467,Autoroute de l'Est,Haudiomont,"1,519","1,429",55160,Not available,"1,579",55
6468,Autoroute de l'Est,Haudiomont,"1,519","1,429",55160,Not available,"1,579",55
6469,rd 36 la favorite,Pagny-sur-Meuse,Not available,Not available,55190,Not available,Not available,55
6470,ROUTE DÉPARTEMENTALE 36D,PAGNY SUR MEUSE,"1,302","1,232",55190,Not available,"1,419",55
6471,Rue du Docteur Edmond Morelle,COMMERCY,Not available,Not available,55200,Not available,Not available,55
6472,Route d'Euville,COMMERCY,Not available,"1,246",55200,"1,393","1,426",55
6473,106 Route Nationale,Lérouville,Not available,"1,380",55200,"1,510",Not available,55
6474,1 rue Jean Moulin,Commercy,"1,309","1,236",55200,Not available,"1,383",55
6475,63 Rue Raymond Poincaré,VIGNEULLES-LèS-HATTONCHâTEL,"1,429","1,349",55210,Not available,"1,539",55
6476,Porte de Cheppy,Varennes-en-Argonne,Not available,"1,298",55270,"1,430","1,465",55
6477,RUE DU DOCTEUR THIERRY,Saint-Mihiel,Not available,"1,249",55300,"1,389","1,419",55
6478,6 RUE DU FORT,Saint-Mihiel,"1,405","1,326",55300,Not available,"1,515",55
6479,Route de Bar le Duc,Chauvoncourt,Not available,"1,239",55300,"1,369","1,409",55
6480,Lieu-dit le moulin Charlier,Dieue-sur-Meuse,Not available,"1,230",55320,"1,390","1,430",55
6481,30 Rue du 3ème RHC,ÉTAIN,Not available,"1,249",55400,"1,365","1,405",55
6482,6 Rue du Général de Gaulle,Belleville-sur-Meuse,Not available,"1,239",55430,"1,365","1,425",55
6483,Rue de la Ballastière,Ligny-en-Barrois,Not available,"1,245",55500,"1,398","1,424",55
6484,27 RUE DES ETATS UNIS,Ligny-en-Barrois,"1,407","1,326",55500,Not available,"1,517",55
6485,91 rue de Ligny,Velaines,Not available,"1,319",55500,"1,469","1,519",55
6486,11 Rue Verdun,Montmédy,Not available,"1,237",55600,"1,357","1,398",55
6487,ZAC des cailloux,STENAY,"1,299","1,226",55700,"1,340","1,391",55
6488, Rue de la Tresse,REVIGNY-SUR-ORNAIN,"1,343","1,249",55800,"1,389","1,429",55
6489, Boulevard de la Paix,Vannes,Not available,Not available,56000,Not available,Not available,56
6490,16 Avenue de la Marne,VANNES,Not available,Not available,56000,Not available,Not available,56
6491,AVENUE DE KERVILER,VANNES,Not available,"1,208",56000,"1,342","1,379",56
6492,ZC PARC LANN,Vannes,"1,289","1,205",56000,"1,339","1,379",56
6493,4 Place Fareham,Vannes,Not available,"1,219",56000,"1,339","1,379",56
6494,6 Avenue Georges Pompidou,VANNES,"1,309","1,215",56000,Not available,"1,379",56
6495,16 AVENUE DE LA MARNE,VANNES,"1,405","1,304",56000,Not available,"1,515",56
6496,BOULEVARD DE LA PAIX,VANNES,"1,292","1,206",56000,Not available,Not available,56
6497,LE FOURCHENE ROUTE D'AURAY,VANNES,"1,289","1,205",56006,"1,339","1,379",56
6498,AVENUE LENINE,LORIENT,"1,315","1,304",56100,Not available,Not available,56
6499,48 Avenue Chenailler Dit Col. Morice,Lorient,"1,389","1,306",56100,"1,408","1,499",56
6500,Rue Benoît Frachon,LORIENT,Not available,Not available,56100,Not available,Not available,56
6501,Rue du Colonel Jean Muller,LORIENT,Not available,"1,198",56100,"1,319","1,348",56
6502,Rue Alfred Dreyfus,LORIENT,"1,314","1,215",56100,Not available,"1,369",56
6503,Rue Général Jacques de Bollardiere,LORIENT,Not available,"1,213",56100,"1,345","1,375",56
6504,"2, RUE BENOIT FRACHON",LORIENT,"1,306","1,206",56100,Not available,"1,386",56
6505,Rue MONISTROL,LORIENT,"1,315","1,211",56109,Not available,"1,363",56
6506,Route de Quimper,Gourin,Not available,"1,216",56110,"1,334","1,362",56
6507,RUE DE TOUL AN CHY,GOURIN,"1,290","1,211",56110,"1,330",Not available,56
6508,rue du Porhoët,JOSSELIN,"1,312","1,209",56120,"1,339",Not available,56
6509,Espace Commercial Oxygène,JOSSELIN,"1,312","1,209",56120,"1,339","1,389",56
6510,LE PONT,Marzan,"1,395","1,289",56130,Not available,"1,505",56
6511,routes de nantes,NIVILLAC,Not available,"1,215",56130,"1,399","1,429",56
6512,Avenue de la Gare,MALESTROIT,Not available,"1,217",56140,"1,371","1,419",56
6513,ZA DE LA PAVIOTAIE,SAINT-MARCEL,Not available,"1,205",56140,"1,335","1,389",56
6514,Rue de Pontivy,BAUD,Not available,"1,189",56150,"1,319","1,389",56
6515,Route de Pontivy,Baud,"1,279","1,189",56150,"1,319",Not available,56
6516,Rue Jean le Guennec,Guémené-sur-Scorff,"1,289","1,205",56160,"1,329",Not available,56
6517,12 Avenue de Gaulle,QUIBERON,Not available,"1,420",56170,"1,580",Not available,56
6518,116 Rue du Port de Pêche,Quiberon,"1,299","1,219",56170,"1,335","1,387",56
6519,ZAC ESPACE LITTORAL,MUZILLAC,Not available,"1,226",56190,"1,362","1,392",56
6520,RN165 - SENS VANNES-NANTES,MUZILLAC,Not available,Not available,56190,Not available,Not available,56
6521,RN 165 LA CLE DES CHAMPS,MUZILLAC,Not available,Not available,56190,Not available,Not available,56
6522,Zone de toulan,AMBON,Not available,Not available,56190,Not available,Not available,56
6523,LE POULHER RN 165,Muzillac,Not available,Not available,56190,Not available,Not available,56
6524,RN 165/sens Vannes-Nantes,muzillac,Not available,Not available,56190,Not available,Not available,56
6525,ZAC DE TOULAN,Ambon,"1,379","1,226",56190,"1,362","1,392",56
6526,2 Rue Montauban,La Gacilly,"1,444","1,319",56200,Not available,"1,548",56
6527,ZAC DU RAHUN,La Gacilly,Not available,"1,219",56200,"1,369","1,409",56
6528,PA de la Chaussée,Malansac,Not available,"1,209",56220,"1,330","1,372",56
6529,ZA de Lenruit,QUESTEMBERT,Not available,"1,340",56230,"1,470",Not available,56
6530,Route de la Gare,QUESTEMBERT,"1,309","1,219",56230,"1,349",Not available,56
6531,14 RUE JEAN GRIMAUD,QUESTEMBERT,Not available,"1,229",56230,"1,399","1,409",56
6532,Bd championnat du monde,PLOUAY,Not available,Not available,56240,Not available,Not available,56
6533,Creis Er Prat,PLOUAY,"1,309","1,210",56240,Not available,"1,399",56
6534,Impasse Le Condat,Saint-Nolff,Not available,Not available,56250,Not available,Not available,56
6535,Rue Opération Savana,Elven,Not available,"1,224",56250,"1,359","1,399",56
6536, Rue René Cassin,SULNIAC,"1,325","1,226",56250,"1,359","1,419",56
6537,VOIE EXPRESS - RN 166 - LE BOLAN,ST NOLFF,"1,292","1,209",56250,Not available,"1,384",56
6538,C. Commercial de Quelisoy,Larmor-Plage,Not available,"1,187",56260,"1,314","1,348",56
6539,BD des islandais,ÉTABLES-SUR-MER,Not available,"1,212",56270,"1,325","1,355",56
6540,15 Rue du Fort Bloqué,PLOEMEUR,Not available,Not available,56270,Not available,Not available,56
6541,Rue de Saint-Bieuzy,Ploemeur,Not available,"1,198",56270,"1,319","1,358",56
6542,Rue de Saint-Bieuzy,PLOEMEUR,Not available,"1,188",56270,"1,315","1,345",56
6543,Chemin du Bois d'Amour,Ploemeur,Not available,"1,209",56270,"1,329","1,369",56
6544,"15, ROUTE DU FORT BLOQUE",PLOEMEUR,"1,439","1,309",56270,Not available,"1,549",56
6545,35 Rue Général Quinivet,PONTIVY,"1,295","1,213",56300,"1,336",Not available,56
6546,114 Avenue Général Leclerc,PONTIVY,"1,385","1,294",56300,Not available,"1,495",56
6547,1 Rue Albert de Mun,PONTIVY,Not available,"1,294",56300,"1,435","1,499",56
6548,ROUTE DE LORIENT,Pontivy,Not available,"1,294",56300,"1,435",Not available,56
6549,AVENUE DES CITES UNIES,PONTIVY,"1,295","1,213",56300,"1,336","1,388",56
6550,ROUTE DE MUR DE BRETAGNE,PONTIVY,"1,295","1,213",56300,Not available,Not available,56
6551,Avenue de la Libération,Pontivy,"1,295","1,213",56301,"1,336","1,388",56
6552,Route de Plouay,BUBRY,"1,299","1,219",56310,"1,339",Not available,56
6553,21 Rue du Maréchal Leclerc,LE FAOUëT,Not available,"1,320",56320,"1,490",Not available,56
6554, Rue de Quimper,LE FAOUëT,Not available,"1,219",56320,"1,359","1,389",56
6555,RUE ABBE LE MARECHAL,Pluvigner,Not available,"1,199",56330,"1,329","1,379",56
6556,ROND POINT DE L OCEAN,Plouharnel,Not available,"1,226",56340,"1,365","1,391",56
6557,188 AV DES DRUIDES,CARNAC,Not available,"1,220",56340,"1,355","1,391",56
6558,Avenue des Salines,Carnac,Not available,"1,249",56340,"1,409","1,429",56
6559,2 Rue de la Briqueterie,RIEUX,"1,289","1,209",56350,Not available,"1,379",56
6560, Rue de Vannes,ALLAIRE,Not available,"1,320",56350,"1,440",Not available,56
6561,Allée du Parc,Allaire,"1,289","1,199",56350,"1,325",Not available,56
6562,Kersablen,Le Palais,Not available,"1,597",56360,"1,733",Not available,56
6563,ROND POINT DU ROALIGUEN,Sarzeau,Not available,"1,219",56370,"1,379","1,409",56
6564,Kerblanquette,SARZEAU,Not available,"1,229",56370,"1,399","1,429",56
6565,Rue de la Mairie,LE TOUR-DU-PARC,Not available,"1,219",56370,"1,385","1,409",56
6566, Résidence de Coëtquidan,GUER,Not available,"1,229",56380,"1,349","1,379",56
6567, Rue de la Croix Logé,GUER,"1,299","1,209",56380,"1,339","1,379",56
6568,ROUTE DE VANNES,GRAND-CHAMP,"1,305","1,209",56390,"1,339",Not available,56
6569,C.C. DE KERFONTAINE,Pluneret,Not available,"1,205",56400,"1,337","1,379",56
6570,36 Avenue de l'Océan,AURAY,"1,299","1,205",56400,Not available,"1,379",56
6571,67 Rue du Général de Gaulle,Sainte-Anne-d'Auray,Not available,Not available,56400,Not available,Not available,56
6572,5 Rue Louis Billet,AURAY,"1,395","1,317",56400,"1,399","1,505",56
6573,108 Rue Abbé Philippe le Gall,Auray,Not available,"1,340",56400,"1,480",Not available,56
6574,ZA de Kerbois,AURAY,Not available,"1,205",56400,"1,337","1,379",56
6575,RN 165 - Aire de Plougoumelen,PLOUGOUMELEN,Not available,Not available,56400,Not available,Not available,56
6576,67 BIS RUE GENERAL DE GAULLE,STE ANNE D'AURAY,Not available,Not available,56400,Not available,Not available,56
6577,RN 165 - AIRE DE PLOUGOUMELEN,PLOUGOUMELEN,"1,395","1,319",56400,Not available,"1,505",56
6578,Route de Lorient,ERDEVEN,"1,302","1,219",56410,Not available,"1,379",56
6579,21 Rue du Docteur Rème,Plumelec,Not available,"1,299",56420,"1,439",Not available,56
6580,RUE MADAME DE SEVIGNE,Mauron,Not available,"1,210",56430,"1,340","1,390",56
6581,ROUTE DE DINAN,MAURON,"1,385","1,299",56430,Not available,"1,495",56
6582,RN24 - ZA LANVEUR,Languidic,Not available,Not available,56440,Not available,Not available,56
6583, Rue Jean Moulin,Languidic,Not available,"1,209",56440,"1,324","1,357",56
6584,RN24 - ZA LANVEUR,LANGUIDIC,"1,415","1,304",56440,Not available,Not available,56
6585,RN 165,THEIX,Not available,Not available,56450,Not available,Not available,56
6586,LA CROIX DE BONNERVAUD - RN 165,THEIX,"1,450","1,380",56450,"1,490","1,520",56
6587,Rue Rosmadec,THEIX,Not available,"1,218",56450,"1,349","1,399",56
6588,Le Lobréont,SURZUR,"1,315","1,219",56450,"1,349",Not available,56
6589,RN 165,THEIX,"1,293","1,207",56450,Not available,"1,399",56
6590,2 rue LOUIS BRAILLE,THEIX-NOYALO,"1,289","1,205",56450,Not available,"1,379",56
6591,RN 766 - BOURG,Le Roc-Saint-André,Not available,"1,324",56460,"1,437",Not available,56
6592,Zone commerciale du Pont Saint-Pierre,Sérent,Not available,"1,229",56460,"1,359","1,399",56
6593,Bann er Lann,CLEGUEREC,Not available,"1,290",56480,"1,430",Not available,56
6594,ZA DE KERJEAN,Locminé,Not available,"1,205",56500,"1,339","1,369",56
6595,ZA LE BRONUT,MOREAC,"1,299","1,209",56500,Not available,"1,399",56
6596,Rue du Chanoine Martin,RéGUINY,"1,329","1,229",56500,Not available,"1,409",56
6597,Giratoire de Kérabuse,Moréac,"1,295","1,201",56500,"1,339",Not available,56
6598,ROUTE DES PLAGES,GUIDEL,Not available,"1,198",56520,"1,319","1,369",56
6599,KERFLEURY RN.165 Direction Lorient Quimper,GUIDEL,Not available,Not available,56520,Not available,Not available,56
6600,VOIE EXPRESS 165 - KERFLEURY,Guidel,Not available,Not available,56520,Not available,Not available,56
6601,VOIE EXPRESS 165 - KERFLEURY,GUIDEL,"1,415","1,314",56520,Not available,"1,525",56
6602,KER FLEURY - RN 165,GUIDEL,"1,302","1,208",56520,Not available,"1,387",56
6603,place Pierre Quinio,QUéVEN,"1,299","1,198",56530,Not available,"1,375",56
6604,RUE DES SPORTS,Belz,Not available,"1,218",56550,"1,337","1,385",56
6605,D 781 - PONT LOROIS,Belz,"1,395","1,294",56550,Not available,"1,505",56
6606,16 Rue Chateaubriand,BRéHAN,Not available,"1,229",56580,"1,355","1,399",56
6607,1 Rue François Mauriac,LANESTER,"1,297","1,209",56600,Not available,"1,391",56
6608,AVENUE FRANCOIS MITTERAND BP 254,LANESTER,Not available,"1,350",56600,"1,470","1,510",56
6609,78 Rue Ambroise Croizat,LANESTER,"1,295","1,210",56607,Not available,"1,389",56
6610,CENTRE COMMERCIAL LA BRECHE,Arradon,Not available,"1,205",56610,"1,339","1,379",56
6611,route de Lorient,PONT-SCORFF,Not available,"1,198",56620,"1,359","1,379",56
6612,ZA DU REDO,Arzon,Not available,Not available,56640,"1,379",Not available,56
6613, Chemin du Croisty,ARZON,"1,309","1,219",56640,Not available,"1,399",56
6614,RUE EMILE ZOLA,INZINZAC-LOCHRIST,Not available,"1,230",56650,"1,360","1,390",56
6615,9 Rue des Hêtres,Saint-Jean-Brévelay,"1,319","1,229",56660,Not available,"1,399",56
6616,route de la croizetière,RIANTEC,"1,309","1,207",56670,Not available,"1,376",56
6617,lann er velin,RIANTEC,"1,309","1,208",56670,Not available,"1,376",56
6618,Rue du 19 Mars 1962,PLOUHINEC,Not available,"1,223",56680,"1,359",Not available,56
6619,RUE DU DISTRO,LANDEVANT,"1,289","1,205",56690,Not available,"1,369",56
6620,VE165 - AIRE DE BOUL SAPIN,Nostang,Not available,Not available,56690,Not available,Not available,56
6621,VE165 - AIRE DE BOUL SAPIN,NOSTANG,"1,302","1,208",56690,Not available,"1,382",56
6622,Avenue François Mitterrand,HENNEBONT,Not available,Not available,56700,Not available,Not available,56
6623,KERNOUS,Kervignac,"1,420","1,320",56700,Not available,"1,500",56
6624,LA GARDELOUPE,Hennebont,Not available,"1,191",56700,"1,309","1,330",56
6625,KERNOUS,Kervignac,"1,420","1,320",56700,Not available,Not available,56
6626,5 Rue de la Madeleine,Merlevenez,"1,290","1,208",56700,Not available,"1,363",56
6627,Le Champ de la Patience,Kervignac,Not available,"1,200",56700,"1,350","1,370",56
6628,11 Avenue François Mitterrand,HENNEBONT,Not available,"1,197",56700,"1,318","1,341",56
6629,32 AVENUE DE LA LIBERATION,HENNEBONT,"1,481","1,337",56700,Not available,"1,526",56
6630,ROUTE DE CARNAC,PLOUHARNEL,"1,440","1,320",56720,Not available,"1,530",56
6631,35 Route de Sarzeau,SAINT-GILDAS-DE-RHUYS,Not available,"1,380",56730,"1,520","1,540",56
6632,Rue Pont Cano,Pénestin,Not available,"1,231",56760,"1,374","1,404",56
6633,Rue de l'Ellé,PLOURAY,Not available,"1,270",56770,"1,258",Not available,56
6634,Z.A. ST DENIS,Ploërmel,Not available,"1,209",56800,"1,339","1,389",56
6635,RN 24 - MALVILLE,Ploërmel,Not available,Not available,56800,Not available,Not available,56
6636,RN 24 BROCELIANDE,Ploërmel,"1,478","1,384",56800,Not available,"1,584",56
6637,Rue du Lac,PLOëRMEL,"1,312","1,209",56800,"1,339",Not available,56
6638,2 Avenue de Chateaubriand,Ploërmel,"1,329","1,209",56800,"1,339",Not available,56
6639,ROUTE NATIONALE 24 - AIRE SUD DE BROCÉLIANDE,PLOERMEL,"1,469","1,379",56800,Not available,"1,579",56
6640,ZI de Kerpont,Caudan,Not available,"1,360",56850,"1,520",Not available,56
6641,165 ROUTE DE NANTES,Séné,Not available,Not available,56860,Not available,Not available,56
6642,ROUTE DE NANTES,Séné,"1,292","1,208",56860,"1,342",Not available,56
6643,165 ROUTE DE NANTES,SENE,"1,385","1,299",56860,Not available,"1,495",56
6644,Rue des Frères Le Guénédal,BADEN,"1,359","1,212",56870,"1,369","1,399",56
6645,"1, AVENUE ERIC TABARLY",Ploeren,"1,309","1,219",56880,Not available,"1,389",56
6646,6 RUE DU VERGER,PLESCOP,Not available,"1,229",56890,"1,389","1,419",56
6647,Coet digo,SAINT-AVé,"1,289","1,205",56890,"1,339","1,379",56
6648,4 Rue Marcel Dassault,SAINT-AVé,"1,299","1,212",56890,"1,339",Not available,56
6649,LE CHENE HELEUC,Carentoir,"1,335","1,208",56910,Not available,"1,399",56
6650,ROUTE DE ROHAN,Noyal-Pontivy,"1,309","1,229",56920,"1,353",Not available,56
6651,ROUTE DE LA LIBERATION,Pluméliau,Not available,"1,219",56930,"1,349","1,409",56
6652,Z.C. LES ALIZES,CRACH,Not available,"1,245",56950,"1,360","1,391",56
6653,45 Avenue André Malraux,METZ,Not available,"1,229",57000,"1,396","1,431",57
6654,78 Rue du Général Metman,Metz,"1,403","1,289",57000,Not available,"1,513",57
6655,51 Rue du Xxème Corps Américain,Metz,Not available,Not available,57000,Not available,Not available,57
6656,10 Rue des Alliés,METZ,Not available,Not available,57000,Not available,Not available,57
6657,108 Boulevard Saint-Symphorien,Longeville-lès-Metz,"1,412","1,344",57000,Not available,"1,522",57
6658,8 Avenue Leclerc de Hauteclocque,Metz,"1,343","1,229",57000,Not available,"1,429",57
6659,28 Avenue André Malraux,Metz,"1,343","1,226",57000,Not available,"1,434",57
6660,56 Rue de Pouilly,Metz,Not available,"1,239",57000,"1,389","1,429",57
6661,29 Rue du Xxème Corps Américain,METZ,Not available,Not available,57000,Not available,Not available,57
6662,147 AV ANDRE MALRAUX,METZ,Not available,Not available,57000,Not available,Not available,57
6663,Boulevard du Pontiffroy,METZ,"1,418","1,298",57000,"1,468",Not available,57
6664,51/59 AVE DU XXEME CORPS AMERICA,METZ,"1,406","1,319",57000,Not available,"1,516",57
6665,10 RUE DES ALLIES,METZ,"1,334","1,226",57000,Not available,"1,429",57
6666,36 Route de Lorry,METZ,Not available,"1,229",57050,"1,364","1,398",57
6667,66 Route de Woippy,METZ,"1,301","1,225",57050,Not available,"1,394",57
6668,55 Avenue des 2 Fontaines,METZ,Not available,Not available,57050,Not available,Not available,57
6669,Rue de Belletanche,METZ,"1,329","1,227",57070,Not available,"1,409",57
6670,174 Avenue de Strasbourg,METZ,Not available,Not available,57070,Not available,Not available,57
6671,62 Rue du Général Metman,METZ,"1,389","1,319",57070,Not available,"1,499",57
6672,192 Avenue de Strasbourg,Metz,"1,343","1,226",57070,Not available,"1,434",57
6673,"9, RUE JEAN BURGER",ST JULIEN LES METZ,Not available,Not available,57070,Not available,Not available,57
6674,9 Rue Jean Burger,SAINT-JULIEN-LES-METZ,Not available,Not available,57070,Not available,Not available,57
6675,174 AVE DE STRASBOURG,METZ,"1,406","1,319",57070,Not available,"1,516",57
6676,9 RUE JEAN BURGER,ST JULIEN LES METZ,Not available,Not available,57070,Not available,Not available,57
6677,Bd SOLIDARITE,Metz,"1,319","1,249",57071,Not available,"1,399",57
6678,1 route de Mondorf,MANOM,Not available,"1,248",57100,"1,360","1,419",57
6679,Rue du Maillet,THIONVILLE,"1,315","1,235",57100,"1,348","1,360",57
6680, Allée de la Libération,Thionville,Not available,Not available,57100,Not available,Not available,57
6681,ROND POINT MERLIN,THIONVILLE,Not available,Not available,57100,Not available,Not available,57
6682,ROUTE DE METZ,THIONVILLE,Not available,Not available,57100,Not available,Not available,57
6683,20 Route d'Arlon - Linkling 3,THIONVILLE,"1,305","1,235",57100,"1,348","1,385",57
6684,ROND POINT MERLIN,THIONVILLE,"1,422","1,329",57100,Not available,"1,532",57
6685,1 ROUTE DE METZ,THIONVILLE,"1,422","1,329",57100,Not available,"1,532",57
6686,144 Rue du Président Roosevelt,YUTZ,Not available,"1,380",57110,"1,520","1,570",57
6687,28 Route de Metz,AMANVILLERS,Not available,Not available,57111,Not available,Not available,57
6688,16 Route Sarrebruck,Montoy-Flanville,Not available,"1,319",57117,"1,429",Not available,57
6689,ROUTE DE METZ,Rombas,"1,432","1,354",57120,Not available,"1,542",57
6690,Rue du Muguet,ROMBAS,Not available,"1,259",57120,"1,399","1,419",57
6691, Rue Clemenceau,AMNEVILLE,"1,299","1,219",57120,"1,337",Not available,57
6692,AUTOROUTE A4 - AIRE DE METZ SAINT PRIVAT,ST PRIVAT LA MONTAGNE,"1,474","1,384",57124,Not available,"1,584",57
6693,132 Rue Georges Clemenceau,ARS-SUR-MOSELLE,"1,306","1,243",57130,Not available,"1,385",57
6694,41 ROUTE DE METZ,JOUY-AUX-ARCHES,Not available,Not available,57130,Not available,Not available,57
6695,RUE DU BOIS LE PRETRE,Ars-sur-Moselle,"1,341","1,236",57130,Not available,"1,421",57
6696,41 ROUTE DE METZ,JOUY AUX ARCHES,"1,422","1,344",57130,Not available,"1,532",57
6697,"1, Avenue des 2 Fontaines",Woippy,Not available,"1,252",57140,"1,361","1,401",57
6698,AUTOROUTE A31,LA MAXE,"1,489","1,389",57140,Not available,"1,599",57
6699,AUTOROUTE A31,Woippy,"1,479","1,379",57140,Not available,"1,589",57
6700,3 Rue du Barrois,Creutzwald,"1,309","1,245",57150,Not available,"1,418",57
6701,Rue Saint Etienne,CREUTZWALD,Not available,Not available,57150,Not available,Not available,57
6702,35 Rue du Barrois,CREUTZWALD,Not available,Not available,57150,Not available,Not available,57
6703,35 Rue du Barrois,Creutzwald,"1,309","1,239",57150,Not available,"1,395",57
6704,Z. A.,Creutzwald,"1,303","1,224",57150,Not available,"1,399",57
6705,"1, la Belle Fontaine",MARLY,"1,277","1,199",57155,Not available,"1,357",57
6706,1 Rue Costes et Bellonte,Marly,"1,343","1,226",57157,Not available,"1,429",57
6707,ROUTE NATIONALE 57,MOULINS-LèS-METZ,"1,314","1,249",57160,"1,359",Not available,57
6708,66/68 voie de la Liberté,SCY-CHAZELLES,Not available,"1,219",57160,"1,339","1,389",57
6709,40 b avenue de la liberation,Châtel-Saint-Germain,Not available,Not available,57160,Not available,Not available,57
6710,AVENUE DE LA LIBERATION,CHATEL ST-GERMAIN,"1,332","1,236",57160,Not available,Not available,57
6711,Rue de METZ,CHâTEAU-SALINS,"1,367","1,249",57170,"1,360","1,488",57
6712,29 RUE DE METZ,Château-Salins,"1,359","1,249",57170,Not available,"1,459",57
6713,ZAC DE BELLE FONTAINE,CLOUANGE,Not available,"1,225",57185,"1,339","1,389",57
6714,11 Rue Nationale,FLORANGE,Not available,"1,279",57190,"1,419","1,459",57
6715,60 Route de Nancy,Sarreguemines,"1,389","1,329",57200,Not available,"1,479",57
6716,24 Rue du Maréchal Foch,Sarreguemines,"1,305","1,225",57200,Not available,"1,395",57
6717,Rue Poincarré,Sarreguemines,Not available,"1,199",57200,"1,319","1,359",57
6718, Route de Bitche,SARREGUEMINES,"1,299","1,219",57200,"1,339","1,399",57
6719,59 Route de Thionville,MAIZIèRES-LèS-METZ,"1,430","1,320",57210,Not available,"1,530",57
6720,RUE DU GENERAL NEWINGER,Boulay-Moselle,Not available,"1,229",57220,"1,379","1,399",57
6721,"4B, RUE ROBERT SCHUMAN",Boulay-Moselle,"1,330","1,229",57220,"1,379","1,399",57
6722,2 Rue de la Paix,BITCHE,"1,335","1,219",57230,Not available,"1,389",57
6723,31 Rue Jean-Jacques Kieffer,BITCHE,Not available,"1,219",57230,"1,339","1,389",57
6724,1 Avenue Maurice Thorez,MOYEUVRE-GRANDE,Not available,Not available,57250,Not available,Not available,57
6725,RN 43,SAINTE-MARIE-AUX-CHêNES,"1,309","1,239",57255,Not available,Not available,57
6726,105 Impasse De la Madeleine,Dieuze,"1,321","1,253",57260,"1,380","1,401",57
6727,18 Avenue Foch,DIEUZE,Not available,"1,299",57260,"1,449","1,489",57
6728,5 rue René Peltre,Dieuze,"1,302","1,248",57260,Not available,"1,376",57
6729,Rue de Metz,RICHEMONT,"1,432","1,338",57270,Not available,"1,542",57
6730,34 ROUTE DE THIONVILLE,Uckange,Not available,"1,304",57270,"1,469",Not available,57
6731,VOIE ROMAINE,SEMéCOURT,"1,299","1,219",57280,"1,341","1,403",57
6732,A 31 Sortie Maizières les Metz,HAUCONCOURT,"1,299","1,219",57280,"1,339",Not available,57
6733,4 Rue Nationale,SEMECOURT,Not available,Not available,57280,Not available,Not available,57
6734,Avenue François Mitterrand,FAMECK,"1,303","1,228",57290,"1,365","1,396",57
6735,Avenue de l'Europe,MONDELANGE,Not available,"1,239",57300,"1,349","1,383",57
6736,Chemin départemental,Ay-sur-Moselle,Not available,"1,318",57300,"1,457",Not available,57
6737,153 Rue de Metz,HAGONDANGE,Not available,Not available,57300,Not available,Not available,57
6738,20 -22 Rue de Metz,HAGONDANGE,Not available,Not available,57300,Not available,Not available,57
6739,153 ROUTE DE METZ,HAGONDANGE,"1,432","1,318",57300,Not available,Not available,57
6740,1 rue de Bousse BP20 MONDELANGE,HAGONDANGE CEDEX,"1,299","1,234",57303,"1,343",Not available,57
6741,"1, rue Bellevue",GUéNANGE,"1,395","1,253",57310,"1,367","1,401",57
6742, Boulevard de la Tournaille,GUéNANGE,Not available,"1,249",57310,"1,349","1,419",57
6743,1 Rue de Metz,VAUDRECHING,Not available,Not available,57320,Not available,Not available,57
6744,Route de Sarrelouis,BOUZONVILLE,"1,369","1,279",57320,Not available,"1,439",57
6745,1 Rue de Metz,Bouzonville,Not available,"1,229",57320,"1,379","1,409",57
6746,Avenue Foch,MORHANGE,Not available,Not available,57340,Not available,Not available,57
6747,31 RUE DE LA GARE,Morhange,Not available,Not available,57340,Not available,Not available,57
6748,AVENUE POMPIDOU,MORHANGE,"1,329","1,259",57340,"1,359","1,409",57
6749,"3, RUE NATIONALE",SPICHEREN,"1,349","1,249",57350,Not available,"1,439",57
6750,Rue Auguste Renoir,Ennery,Not available,"1,255",57365,"1,375","1,405",57
6751,1 RUE DE SARREBOURG,Phalsbourg,"1,366","1,219",57370,Not available,"1,409",57
6752, Rue des Glacis,PHALSBOURG,Not available,"1,200",57370,"1,360","1,400",57
6753,Rue du Champ de Mars,Phalsbourg,Not available,"1,230",57370,"1,360","1,410",57
6754,ZA LOUVOIS,PHALSBOURG,Not available,Not available,57370,Not available,Not available,57
6755,5 Route de Sarreguemines,Phalsbourg,Not available,Not available,57370,Not available,Not available,57
6756,6 Rue Émile Houpert,Faulquemont,"1,329","1,235",57380,Not available,"1,409",57
