,Adresse,City,E10,Gazole,Postal_Code,SP95,SP98,iD
5508,51 Route d'Aunay,Meung-sur-Loire,Not available,Not available,45130,Not available,Not available,45
5509,Avenue Pierre Mendes France,SAINT-JEAN-DE-LA-RUELLE,"1,301","1,208",45140,Not available,"1,386",45
5510,20 Rue Charles Beauhaire,SAINT-JEAN-DE-LA-RUELLE,Not available,Not available,45140,Not available,Not available,45
5511,RUE DU VAL D'ORLEANS,INGRé,Not available,"1,249",45140,"1,369","1,399",45
5512,20 RUE CHARLES BEAUHAIRE,ST JEAN DE LA RUELLE,"1,319","1,216",45140,Not available,"1,399",45
5513,"5, Avenue du Général de Gaulle",Jargeau,"1,321","1,230",45150,Not available,"1,406",45
5514, Rue de Puiseaux,DARVOY,"1,309","1,224",45150,"1,498",Not available,45
5515,600 AVENUE DE VERDUN,OLIVET,"1,312","1,211",45160,Not available,"1,383",45
5516,181 Rue d'Artois,OLIVET,"1,312","1,211",45160,"1,363","1,383",45
5517,3091 Rue Marcel Belot,OLIVET,Not available,Not available,45160,Not available,Not available,45
5518,RN 20 AVENUE DE SOLOGNE,Olivet,"1,312","1,211",45160,"1,363","1,383",45
5519,3091 RUE MARCEL BELOT/RN 20,OLIVET,"1,416","1,329",45160,Not available,"1,526",45
5520,ROUTE DE CHILLEURS,NEUVILLE-AUX-BOIS,"1,315","1,215",45170,Not available,"1,389",45
5521,ROUTE ST GERMAIN,NEUVILLE-AUX-BOIS,"1,450","1,380",45170,Not available,"1,550",45
5522,63 rue Saint Germain,Neuville-aux-Bois,"1,296","1,218",45170,"1,335",Not available,45
5523,11 Grande Rue,CHILLEURS-AUX-BOIS,Not available,Not available,45170,Not available,Not available,45
5524,RN 152 ZI DE TAVERS,Tavers,"1,436","1,319",45190,Not available,"1,546",45
5525,AUT A 10  AIRE DE BEAUGENCY,MESSAS,Not available,Not available,45190,Not available,Not available,45
5526,RN 152 Tavers,BEAUGENCY,"1,281","1,219",45190,Not available,"1,377",45
5527,Route de Blois,Tavers,Not available,Not available,45190,Not available,Not available,45
5528,18 Rue Nationale,BEAUGENCY,Not available,Not available,45190,Not available,Not available,45
5529,Avenue d'Orléans,Beaugency,"1,296","1,182",45190,"1,297","1,374",45
5530,SENS TOURS ORLEANS,MESSAS,"1,534","1,424",45190,Not available,"1,634",45
5531,SENS ORLEANS TOURS,MESSAS,"1,574","1,434",45190,Not available,"1,694",45
5532,Avenue d'Antibes,Amilly,"1,329","1,235",45200,Not available,"1,405",45
5533,7 Route de la Gare,Solterre,Not available,Not available,45200,Not available,Not available,45
5534,RUE DE LA MERE DIEU,AMILLY,Not available,Not available,45200,Not available,Not available,45
5535,"1094, avenue d'Antibes",Amilly,"1,325","1,229",45200,"1,364","1,396",45
5536,RUE DES BRUYERES,AMILLY,Not available,"1,231",45200,"1,365","1,396",45
5537,RN 7 LA COMMODITE,SOLTERRE,"1,325","1,232",45200,Not available,"1,415",45
5538,ROUTE DU BIGNON,FERRIèRES-EN-GâTINAIS,Not available,Not available,45210,Not available,Not available,45
5539,LES STATIONS RN 7,Fontenay-sur-Loing,"1,414","1,319",45210,Not available,"1,524",45
5540,284 Avenue des Martyrs de la Résistance,CHATEAU-RENARD,Not available,Not available,45210,Not available,Not available,45
5541,RN 60,LA SELLE-EN-HERMOY,"1,407","1,328",45210,Not available,"1,517",45
5542,ROUTE DU BIGNON,FERRIèRES-EN-GâTINAIS,Not available,"1,229",45210,"1,364","1,396",45
5543,Allée de la Gravière,CHATEAU RENARD,"1,320","1,238",45220,Not available,"1,398",45
5544,Route de Montargis,CHâTILLON-COLIGNY,"1,319","1,219",45230,Not available,"1,389",45
5545,RUE DES PRES FLEURIS,LA FERTé-SAINT-AUBIN,Not available,"1,229",45240,"1,369","1,395",45
5546,122 Rue du Général Leclerc,La Ferté-Saint-Aubin,"1,310","1,223",45240,Not available,"1,395",45
5547,Route d'Ousson,BRIARE,Not available,"1,219",45250,"1,359","1,390",45
5548,Rue du Marchais Balnault,Briare,Not available,Not available,45250,Not available,Not available,45
5549,TERRES DU MARCHAIS BARNAULT,BRIARE,"1,319","1,218",45250,Not available,Not available,45
5550,ROUTE D'ORLEANS,Lorris,"1,324","1,225",45260,"1,362","1,394",45
5551,ZI ROUTE NATIONALE 60,Bellegarde,"1,359","1,228",45270,Not available,"1,447",45
5552,200 ROUTE DE BELLEGARDE,LADON,Not available,"1,350",45270,Not available,Not available,45
5553,rue raymond picault,Nogent-sur-Vernisson,"1,347","1,225",45290,"1,371","1,425",45
5554,AIRE DU JARDIN DES ARBRES,Varennes-Changy,"1,529","1,429",45290,Not available,"1,529",45
5555,Carrefour de la GROUE,DADONVILLE,Not available,"1,230",45300,"1,390","1,405",45
5556,53 Route d'Orléans,LA CHAPELLE ST MESMI,Not available,Not available,45300,Not available,Not available,45
5557,Avenue du 11 Novembre,PITHIVIERS,"1,328","1,230",45300,"1,390","1,405",45
5558,Avenue du 11 Novembre 1918,PITHIVIERS,"1,407","1,318",45300,Not available,"1,517",45
5559,ZAC DE MORAILLES,Pithiviers-le-Vieil,"1,309","1,235",45300,Not available,"1,384",45
5560,3 Rue des Beaumonts,Patay,Not available,"1,249",45310,"1,369","1,399",45
5561,ROUTE DE SENS,COURTENAY,Not available,"1,246",45320,"1,373","1,414",45
5562,4 route de Sens,Courtenay,Not available,"1,320",45320,"1,500","1,530",45
5563,RUE DES PATUREAUX,Courtenay,Not available,"1,240",45320,"1,372","1,410",45
5564,17 Rue Adolphe Cochery,Malesherbes,"1,422","1,328",45330,Not available,"1,532",45
5565,35 rue du general patton,MALESHERBES,Not available,"1,249",45330,"1,379","1,409",45
5566,21 rue de Vauluizard,MALESHERBES,"1,326","1,233",45330,Not available,"1,403",45
5567, Rue de Vauluizard,MALESHERBES,"1,325","1,232",45330,Not available,"1,402",45
5568,Route de Boiscommun,BEAUNE-LA-ROLANDE,"1,315","1,228",45340,Not available,"1,389",45
5569,"51, RTE DE CHAMBON",NIBELLE,Not available,Not available,45340,Not available,Not available,45
5570,A19 AIRE DU LOIRET,Beaune-la-Rolande,"1,518","1,428",45340,Not available,"1,638",45
5571,Route de Beaulieu,Châtillon-sur-Loire,Not available,"1,247",45360,"1,397","1,479",45
5572,Route de Blois,CLéRY-SAINT-ANDRé,Not available,"1,249",45370,"1,369","1,399",45
5573,19 Route de Blois,LA CHAPELLE-SAINT-MESMIN,Not available,"1,249",45380,"1,369","1,399",45
5574,1 rue de la Garenne,Puiseaux,"1,329","1,244",45390,"1,374",Not available,45
5575,CENTRE COMMERCIAL DE LAMBALLE,FLEURY-LES-AUBRAIS,Not available,"1,239",45400,"1,382","1,412",45
5576,198 Rue Marcellin Berthelot,FLEURY-LES-AUBRAIS,"1,450","1,390",45400,"1,490","1,520",45
5577,119 Rue André Dessaux,FLEURY-LES-AUBRAIS,Not available,Not available,45400,Not available,Not available,45
5578,Rue de Montaran,FLEURY-LES-AUBRAIS,"1,307","1,203",45400,Not available,"1,369",45
5579,19 Rue Louis Labonne,FLEURY-LES-AUBRAIS,Not available,"1,229",45400,"1,369","1,409",45
5580,119 AV ANDRE DESSAUX RN 20,FLEURY LES AUBRAIS,"1,416","1,344",45400,Not available,"1,526",45
5581,ZA AUTROCHE SORTIE AUTOROUTE,ARTENAY,"1,317","1,219",45410,Not available,"1,388",45
5582,56 FAUBOURG DE LA VILLENEUVE,Bonny-sur-Loire,Not available,"1,227",45420,"1,376","1,455",45
5583,ZI LA CHAMPAGNE,BONNY-SUR-LOIRE,"1,309","1,208",45420,Not available,"1,379",45
5584,RN 60,MARDIE,"1,452","1,390",45430,Not available,"1,558",45
5585,RN E 60,MARDIé,Not available,Not available,45430,Not available,Not available,45
5586,131 Avenue d'Orléans,Chécy,"1,428","1,308",45430,"1,488","1,508",45
5587,Rond-Point de la Guignardière,Chécy,"1,307","1,210",45430,Not available,"1,383",45
5588,route départementale 94,Corbeilles,"1,319","1,236",45430,Not available,"1,399",45
5589,ROUTE NATIONALE 60,MARDIE,"1,316","1,233",45430,Not available,"1,405",45
5590,69 Rue de l'Enfer,Fay-aux-Loges,Not available,Not available,45450,Not available,Not available,45
5591,69 rue de l'enfer,FAY AUX LOGES,Not available,"1,253",45450,"1,386","1,406",45
5592,ROUTE DE SOLOGNE,BONNéE,Not available,"1,217",45460,"1,387","1,399",45
5593, Route de Sully,BONNéE,Not available,Not available,45460,Not available,Not available,45
5594,AVENUE DU LION D'OR,LOURY,"1,315","1,215",45470,Not available,"1,389",45
5595,Rue de la Fabrique,GIEN,"1,296","1,220",45500,Not available,"1,378",45
5596,CHEMIN DES ALLIX,GIEN,Not available,"1,219",45500,"1,362","1,389",45
5597,94 Avenue du Président Wilson,Gien,Not available,Not available,45500,Not available,Not available,45
5598,91 Route d'Orléans,GIEN,Not available,Not available,45500,Not available,Not available,45
5599,Rue du 11 Novembre,POILLY-LEZ-GIEN,Not available,"1,229",45500,"1,362","1,389",45
5600, Rue de la Bosserie,GIEN,"1,309","1,219",45500,Not available,"1,389",45
5601,94 AVENUE PRESIDENT WILSON,GIEN,"1,312","1,217",45500,Not available,"1,396",45
5602, Route de Tigy,VIENNE-EN-VAL,Not available,"1,239",45510,"1,382","1,421",45
5603,AUTOROUTE A 10,GIDY,Not available,Not available,45520,Not available,Not available,45
5604,AUTOROUTE A10 - AIRE D'ORLÉANS-SARAN,GIDY,"1,504","1,394",45520,Not available,"1,614",45
5605,A10 AIRE ORLEANS GIDY,GIDY,"1,484","1,384",45520,Not available,"1,594",45
5606,3 rue de la Borde,Saint-Denis-de-l'Hôtel,Not available,Not available,45550,Not available,Not available,45
5607,8 avenue du Stade,ST DENIS DE L'HOTEL,Not available,"1,239",45550,"1,369","1,399",45
5608,RUE DU CHALET,Saint-Denis-en-Val,Not available,"1,229",45560,"1,349","1,399",45
5609,514 ROUTE D'ORLEANS,Ouzouer-sur-Loire,Not available,"1,229",45570,"1,369","1,399",45
5610,RUE DE SAVOIE,SAINT-PèRE-SUR-LOIRE,"1,317","1,209",45600,Not available,"1,389",45
5611,Route de Jargeau,SANDILLON,"1,309","1,219",45640,Not available,"1,389",45
5612, Route de Saint-Cyr-en-Val,SAINT-JEAN-LE-BLANC,Not available,"1,207",45650,"1,355","1,399",45
5613,RUE DE CHATEAU LANDON,Dordives,Not available,"1,237",45680,"1,365","1,399",45
5614,RUE DE PARIS,Dordives,"1,341","1,243",45680,Not available,"1,439",45
5615,RN 60 - PLATEVILLE,Villemandeur,Not available,Not available,45700,Not available,Not available,45
5616,16 RUE DES FRERES LUMIERE ZAC DE LA BARAUDIERE,VILLEMANDEUR,Not available,"1,239",45700,"1,369","1,399",45
5617,32 BIS AVENUE DE LA LIBERATION,VILLEMANDEUR,Not available,Not available,45700,Not available,Not available,45
5618,32 bis avenue de la liberation,Villemandeur,Not available,"1,258",45700,"1,385","1,420",45
5619,3 Chemin de la Sablonnière,Coullons,Not available,"1,229",45720,"1,379","1,409",45
5620,315 Route de Saint-Mesmin,SAINT-PRYVé-SAINT-MESMIN,"1,418","1,324",45750,Not available,"1,528",45
5621,2601 Ancienne Route de Chartres,Saran,"1,301","1,203",45770,"1,349","1,369",45
5622,Rue Louis Aragon,SARAN,"1,349","1,249",45770,"1,369","1,399",45
5623,Avenue Charles Péguy,Saint-Jean-de-Braye,"1,339","1,213",45800,"1,334","1,426",45
5624,RUE DE LA MAIRIE,SAINT-JEAN- DE-BRAYE,"1,339","1,213",45800,Not available,"1,426",45
5625,58 Avenue de Verdun,Saint-Jean-de-Braye,Not available,Not available,45800,Not available,Not available,45
5626,11 Avenue du Général Leclerc,Saint-Jean-de-Braye,Not available,Not available,45800,Not available,Not available,45
5627,58 Avenue de Verdun,SAINT-JEAN-DE-BRAYE,"1,379","1,259",45800,Not available,"1,479",45
5628,AVENUE DU GENERAL LECLERC,ST JEAN DE BRAYE,"1,406","1,338",45800,Not available,"1,516",45
5629,Route de TOULOUSE,Cahors,"1,320","1,229",46000,Not available,"1,383",46
5630,RTE DE TOULOUSE,CAHORS,Not available,Not available,46000,Not available,Not available,46
5631,REGOURD RD.911,Cahors,"1,429","1,319",46000,Not available,"1,539",46
5632,Avenue Edouard Herriot,CAHORS,"1,320","1,228",46000,"1,360",Not available,46
5633,Avenue Maryse Bastié,Cahors,Not available,"1,226",46000,"1,354","1,384",46
5634, Combe du Paysan,Cahors,Not available,"1,239",46000,"1,360",Not available,46
5635,1 Allée des THUYAS,CAHORS,Not available,Not available,46000,Not available,Not available,46
5636,43 Avenue du 7ème R.I.,Cahors,"1,470","1,410",46000,"1,510","1,540",46
5637,114 RTE DE TOULOUSE,CAHORS,"1,429","1,319",46000,Not available,"1,539",46
5638,RN.653 LAMAGDELEINE,CAHORS,Not available,Not available,46090,Not available,Not available,46
5639,Route de Luzech,CAHORS,"1,320","1,228",46090,"1,360","1,383",46
5640,318 ROUTE DE CAHORS,LAMAGDELAINE,"1,449","1,339",46090,Not available,"1,559",46
5641,RD 811,ESPERE,"1,320","1,228",46090,Not available,"1,383",46
5642,Le Couquet CAPDENAC LE HAUT,FIGEAC,"1,319","1,224",46100,Not available,"1,389",46
5643,15 Avenue Georges Pompidou,FIGEAC,Not available,"1,243",46100,"1,369","1,399",46
5644,4 Avenue du Général de Gaulle,Figeac,Not available,"1,300",46100,"1,430","1,470",46
5645,15 rue Saint Georges,Figeac,Not available,"1,241",46100,"1,363","1,393",46
5646,5 Avenue du Général de Gaulle,Figeac,Not available,"1,340",46100,"1,440",Not available,46
5647, Rue de Turenne,LES QUATRE ROUTES DU LOT,Not available,"1,244",46110,"1,372","1,392",46
5648,"189, avenue de Saint Céré",VAYRAC,Not available,"1,330",46110,"1,460","1,490",46
5649,Route de Saint Cere,Vayrac,Not available,"1,224",46110,"1,416","1,435",46
5650,STATION SERVICE TOTAL - CD 940,LACAPELLE-MARIVAL,Not available,"1,329",46120,"1,485",Not available,46
5651,AVENUE DE LA REPUBLIQUE,BIARS-SUR-CERE,"1,337","1,221",46130,"1,355","1,411",46
5652,LIEU DIT LA BERGERIE SUD - ROUTE DE CAHORS,LUZECH,"1,386","1,217",46140,"1,422",Not available,46
5653,Caunezil,Parnac,Not available,"1,211",46140,"1,355","1,421",46
5654,LE CRABOL,Catus,"1,327","1,258",46150,Not available,"1,411",46
5655,PLACE DU FOIRAIL,Cajarc,"1,420","1,330",46160,Not available,"1,490",46
5656,230 avenue Germain Canet,CAJARC,Not available,"1,229",46160,"1,379","1,409",46
5657,Avenue du Général de Gaulle,Souillac,"1,449","1,319",46200,Not available,"1,559",46
5658,Rue des Aubugues,Souillac,Not available,"1,250",46200,"1,398","1,429",46
5659,Avenue de Verdun,SOUILLAC,"1,379","1,224",46200,"1,373","1,409",46
5660,37 Avenue du Maréchal Bessières,Prayssac,"1,448","1,320",46220,Not available,"1,545",46
5661,ROUTE DE FUMEL,PRAYSSAC,Not available,"1,239",46220,"1,359","1,399",46
5662,Chemin des Gaulies,PRAYSSAC,"1,319","1,229",46220,"1,379","1,409",46
5663,route de cahors,LALBENQUE,Not available,"1,259",46230,"1,389","1,409",46
5664,Route de Gramat,LABASTIDE-MURAT,Not available,"1,249",46240,"1,389","1,415",46
5665,Autoroute A20,LABASTIDE-MURAT,"1,499","1,411",46240,Not available,"1,605",46
5666,309 AVENUE DE CAHORS,LIMOGNE-EN-QUERCY,"1,380","1,290",46260,Not available,"1,480",46
5667,ROUTE D'AURILLAC,BAGNAC-SUR-CéLé,Not available,"1,285",46270,"1,422","1,437",46
5668,ROUTE DE FUMEL,Gourdon,Not available,"1,235",46300,"1,389","1,419",46
5669,Route de Fumel,GOURDON,"1,349","1,235",46300,"1,379","1,399",46
5670,AVENUE GAMBETTA,Gourdon,"1,352","1,255",46300,Not available,"1,420",46
5671,Route de Salviac,GOURDON,"1,389","1,325",46300,"1,435","1,469",46
5672,Boulevard de la Madeleine,GOURDON,Not available,"1,265",46300,"1,395","1,410",46
5673,9 boulevard de la Madeleine,Gourdon,"1,424","1,329",46300,Not available,"1,534",46
5674,ZA LES MILLEPOISES,LE VIGAN,Not available,"1,265",46300,"1,395",Not available,46
5675,RN 20 - Le bourg,Payrac,Not available,Not available,46350,Not available,Not available,46
5676,le bourg avenue de toulouse,PAYRAC,"1,507","1,369",46350,Not available,"1,596",46
5677,401 Avenue Anatole de Monzie,Saint-Céré,"1,450","1,350",46400,Not available,"1,540",46
5678,1125 avenue Charles de Gaulle,SAINT-LAURENT-LES-TOURS,"1,337","1,235",46400,"1,355","1,411",46
5679,CD 940,Lacapelle-Marival,Not available,"1,290",46420,"1,426","1,466",46
5680,ROUTE DE ST CERE,Gramat,Not available,"1,350",46500,"1,480",Not available,46
5681,1 Rue Louis Fajolles,GRAMAT,Not available,"1,261",46500,"1,385","1,410",46
5682,route de Brive,Gramat,"1,379","1,224",46500,"1,384","1,409",46
5683,AUTOROUTE A 20,Cressensac,Not available,Not available,46600,Not available,Not available,46
5684,Avenue de Souillac,Martel,Not available,"1,245",46600,"1,373","1,393",46
5685,Le Bourg - RN 20,CRESSENSAC,"1,520","1,370",46600,Not available,"1,580",46
5686,AIRE DE PECH MONTAT BI-TRAFIC,CRESSENSAC,"1,534","1,438",46600,Not available,"1,654",46
5687,14 rue des platanes,Puy-l'Évêque,Not available,"1,229",46700,"1,379","1,409",46
5688,Avenue de Saint-Jean,Montcuq,Not available,"1,330",46800,"1,480",Not available,46
5689,Lieu-dit le moulin de Pleysse,Montcuq,Not available,"1,239",46800,"1,379","1,419",46
5690,92 Avenue Henri BARBUSSE,VILLENEUVE-SUR-LOT,Not available,"1,360",47000,Not available,"1,530",47
5691,ZAC AGEN SUD,AGEN,"1,319","1,229",47000,"1,369",Not available,47
5692,112 Avenue Henri Barbusse,Agen,Not available,"1,229",47000,"1,379","1,419",47
5693,530 AVENUE LEON BLUM,AGEN,"1,299","1,219",47000,"1,339",Not available,47
5694,131 Av. Jean Jaurés,AGEN,Not available,Not available,47000,Not available,Not available,47
5695,Route de Bordeaux,LE TEMPLE-SUR-LOT,Not available,"1,374",47110,"1,467","1,495",47
5696,ROUTE DE SAINTE FOY LA GRANDE,DURAS,Not available,"1,259",47120,"1,419","1,449",47
5697,rte Nationale 708,Duras,"1,460","1,330",47120,"1,460",Not available,47
5698,D 813,PORT-SAINTE-MARIE,Not available,"1,238",47130,"1,365","1,400",47
5699,Route de Villeneuve,SAINTE-LIVRADE-SUR-LOT,"1,349","1,229",47140,"1,379",Not available,47
5700,Avenue de la Myre Mory,SAINT-SYLVESTRE-SUR-LOT,Not available,"1,237",47140,"1,369","1,389",47
5701,Route de Villeneuve,MONFLANQUIN,Not available,"1,269",47150,"1,439","1,459",47
5702,Bassin du Canal,Damazan,Not available,"1,260",47160,"1,440",Not available,47
5703,Avenue Georges Cassagnabere,Mézin,Not available,Not available,47170,Not available,Not available,47
5704,lieu dit Beylard RD 813,Sainte-Bazeille,"1,349","1,229",47180,"1,359","1,399",47
5705,Rue Anatole France,AIGUILLON,"1,310","1,230",47190,"1,350","1,390",47
5706,ROUTE DE PERIGUEUX,Marmande,"1,369","1,235",47200,"1,365",Not available,47
5707,PONT DES SABLES,Marmande,Not available,"1,334",47200,"1,476",Not available,47
5708, Route de Bordeaux,MARMANDE,"1,429","1,334",47200,Not available,"1,539",47
5709,RTE DE MIRAMONT,Marmande,"1,429","1,334",47200,Not available,"1,539",47
5710,Route de Bordeaux,MARMANDE,Not available,"1,229",47200,"1,359","1,399",47
5711, Avenue Hubert Ruffe,MARMANDE,Not available,"1,229",47200,"1,385","1,419",47
5712,22 Avenue Paul Gabarra,MARMANDE,Not available,Not available,47200,Not available,Not available,47
5713,Lieu dit MILHAN,VIRAZEIL,Not available,"1,330",47200,"1,470",Not available,47
5714,118 Avenue Jean Jaurès,Marmande,Not available,"1,229",47200,"1,359","1,399",47
5715,Route de Dévillac,Villeréal,"1,309","1,232",47210,"1,339","1,395",47
5716,Au Caillou,Villeréal,Not available,"1,280",47210,"1,440",Not available,47
5717,Lieu-dit La Garenne,Fals,Not available,"1,280",47220,"1,440",Not available,47
5718,Lotissement la Tuine,ASTAFFORT,Not available,"1,254",47220,"1,369","1,399",47
5719,Route de Nérac,Lavardac,Not available,"1,219",47230,"1,349","1,389",47
5720,RN 113,BON-ENCONTRE,"1,339","1,232",47240,"1,379","1,419",47
5721,Redon Lieu-dit Mon Repos - RN 113,Bon-Encontre,"1,322","1,232",47240,"1,379",Not available,47
5722,ROUTE NATIONALE 21,Cancon,Not available,"1,340",47290,"1,510",Not available,47
5723,Route de Bordeaux,BIAS,"1,319","1,225",47300,"1,379","1,419",47
5724,224 Route de Bordeaux,BIAS,"1,319","1,228",47300,Not available,"1,419",47
5725,Route de Fumel,Villeneuve-sur-Lot,"1,349","1,228",47300,"1,389","1,419",47
5726,Soubirous RN 21,VILLENEUVE-SUR-LOT,Not available,"1,336",47300,"1,499","1,544",47
5727,Route d'Agen,VILLENEUVE-SUR-LOT,"1,339","1,225",47300,"1,389","1,419",47
5728,A 62 - AIRE D AGEN PORTE D AQUIT,STE COLOMBE,Not available,Not available,47310,Not available,Not available,47
5729,45 Route d'Agen,Estillac,"1,480","1,330",47310,"1,470","1,510",47
5730,Place du 8 Mai 1945,ROQUEFORT,Not available,"1,229",47310,"1,349","1,389",47
5731,15 Route d'Agen,Laplume,Not available,"1,242",47310,"1,379","1,412",47
5732,AUTOROUTE A62 - AIRE AGEN PORTE D'AQUITAINE NORD,LAPLUME,"1,474","1,374",47310,Not available,"1,584",47
5733,19 Rue Saffin,Clairac,Not available,"1,389",47320,"1,469","1,499",47
5734, Quai Gambetta,CLAIRAC,Not available,"1,229",47320,"1,379","1,399",47
5735,le Pesquier,BOURRAN,"1,449","1,359",47320,"1,489",Not available,47
5736,RN 21 - MONPLAISIR,CASTILLONNES,"1,299","1,232",47330,"1,339","1,395",47
5737,1 rue BELJOUAN,LAROQUE TIMBAUT,Not available,"1,239",47340,"1,366","1,391",47
5738,LE BOURG,PRAYSSAS,Not available,"1,280",47360,"1,440","1,490",47
5739,BOUHEBALLE,LAYRAC,Not available,"1,340",47390,"1,540",Not available,47
5740,Avenue Pierre Mendès France,Tonneins,Not available,Not available,47400,Not available,Not available,47
5741,Avenue Pierre Mendes France,TONNEINS,Not available,"1,197",47400,"1,337","1,397",47
5742,Avenue Beauregard,TONNEINS,"1,299","1,199",47400,"1,339","1,399",47
5743,RUE MENDES FRANCE,TONNEINS,"1,309","1,209",47400,Not available,"1,406",47
5744,Lieu-dit Saint-Étienne,Lauzun,Not available,"1,280",47410,"1,440",Not available,47
5745,A62 AIRE DU MAS D'AGENAIS,Le Mas-d'Agenais,"1,474","1,374",47430,"1,494","1,584",47
5746,LA RIGALE,CASSENEUIL,Not available,"1,319",47440,"1,419",Not available,47
5747,70 route de bibes,Colayrac-Saint-Cirq,"1,333","1,228",47450,"1,363",Not available,47
5748,246 AVENUE DE LA LIBERATION,COLAYRAC SAINT CIRQ,Not available,"1,334",47450,"1,466",Not available,47
5749,MOULIN DE MALERE RD.656,Pont-du-Casse,Not available,"1,334",47480,"1,459",Not available,47
5750,LIEUDIT LE BOURG C.C.,Pont-du-Casse,"1,339","1,239",47480,"1,379","1,419",47
5751,Route de Périgueux,FUMEL,Not available,"1,259",47500,"1,439","1,459",47
5752,ZA Les portes du Quercy,MONTAYRAL,"1,349","1,239",47500,"1,389","1,419",47
5753,Avenue de Ladhuie,Montayral,Not available,"1,229",47500,"1,389","1,419",47
5754,21 Avenue du Caoulet,Foulayronnes,Not available,"1,329",47510,"1,466",Not available,47
5755,Lamaurinette RN 21,Foulayronnes,Not available,"1,239",47510,"1,369","1,419",47
5756,La Demi Lune,LE PASSAGE,Not available,"1,269",47520,"1,439","1,459",47
5757,La Ville,LE PASSAGE,"1,299","1,229",47520,Not available,"1,389",47
5758,Route de Layrac,Boé,"1,345","1,239",47550,Not available,"1,429",47
5759,Avenue du Docteur Jean-Noguès,BOé,Not available,Not available,47550,Not available,Not available,47
5760,1500 Avenue du Docteur Jean-Noguès,BOé,Not available,"1,319",47550,"1,489",Not available,47
5761,RN 113,Boé,Not available,Not available,47550,Not available,Not available,47
5762,1360 Avenue du Docteur Jean-Noguès,Boé,Not available,Not available,47550,Not available,Not available,47
5763,RTE DE TOULOUSE RN 113,BOE,"1,319","1,232",47550,Not available,"1,417",47
5764,ZI LABARRE,NéRAC,Not available,"1,219",47600,"1,349","1,389",47
5765,Route de Lavardac,Nérac,Not available,"1,219",47600,"1,349","1,409",47
5766,34 Av. Georges Clémenceau,Nérac,Not available,"1,324",47600,"1,466",Not available,47
5767,"9, Avenue du 8 mai 1945",Casteljaloux,Not available,"1,217",47700,"1,323","1,368",47
5768,Avenue de Marmande,Casteljaloux,"1,359","1,217",47700,"1,371",Not available,47
5769,Au Rébéquet,Saint-Pardoux-Isaac,"1,309","1,229",47800,"1,359",Not available,47
5770, Avenue Alfred Court,MIRAMONT-DE-GUYENNE,Not available,"1,229",47800,"1,359","1,395",47
5771,12 place Martignac,Miramont-de-Guyenne,Not available,"1,360",47800,"1,490","1,520",47
5772,ZAC DE RAMILLES,MENDE,"1,321","1,209",48000,Not available,"1,388",48
5773,14 AVENUE FOCH,MENDE,Not available,Not available,48000,Not available,Not available,48
5774,AV DU PERE COUDRIN,Mende,Not available,"1,299",48000,"1,467",Not available,48
5775,14 AVENUE FOCH,MENDE,"1,319","1,229",48000,Not available,"1,399",48
5776,38 AVENUE THEOPHILE ROUSSEL,MARVEJOLS,Not available,"1,304",48100,"1,484",Not available,48
5777,1 PLACE OCTROI,Marvejols,Not available,"1,289",48100,"1,439",Not available,48
5778,PLACE DES CORDELIERS,Marvejols,Not available,"1,229",48100,"1,390","1,399",48
5779,Avenue Théophile Roussel,MARVEJOLS,Not available,"1,220",48100,"1,390","1,399",48
5780,LA GARE,LE MONASTIER PIN-MORIES,Not available,"1,290",48100,Not available,Not available,48
5781,Avenue de la Méridienne,AUMONT-AUBRAC,Not available,"1,229",48130,"1,369",Not available,48
5782,Avenue de Saugues,LE MALZIEU-VILLE,Not available,"1,269",48140,"1,409","1,439",48
5783,Route de Mende,Meyrueis,Not available,Not available,48150,Not available,Not available,48
5784,Route de MENDE,Meyrueis,"1,455","1,346",48150,Not available,"1,515",48
5785,Lieu-Dit l'Habitarelle,Châteauneuf-de-Randon,"1,392","1,259",48170,Not available,"1,502",48
5786, Rue de la Campanade,LE BLEYMARD,Not available,"1,289",48190,"1,419","1,439",48
5787,AVENUE PIGNIDE,Saint-Chély-d'Apcher,Not available,"1,380",48200,"1,550",Not available,48
5788,A75 - aire de la Lozère - échangeur 32 - La Garde,ALBARET-SAINTE-MARIE,Not available,Not available,48200,Not available,Not available,48
5789,41 Boulevard Guérin d'Apcher,Saint-Chély-d'Apcher,Not available,"1,350",48200,"1,520","1,600",48
5790,Route du Malzieu,Saint-Chély-d'Apcher,Not available,"1,209",48200,"1,369","1,389",48
5791,Boulevard Guérin d'Apcher,SAINT-CHéLY-D'APCHER,Not available,"1,219",48200,"1,369","1,399",48
5792,AUTOROUTE A75 AIRE DE LA LOZERE - LA GARDE,Albaret-Sainte-Marie,"1,539","1,429",48200,Not available,"1,569",48
5793,Lieudit La Garde D809,Albaret-Sainte-Marie,"1,539","1,429",48200,Not available,Not available,48
5794,AV DE LA GARE,Chanac,"1,420","1,295",48230,"1,450",Not available,48
5795,Quartier du Pont d'Allier,Langogne,Not available,"1,219",48300,"1,379","1,399",48
5796,Avenue Jean Moulin,Langogne,"1,323","1,236",48300,Not available,"1,428",48
5797,Avenue Foch,LANGOGNE,Not available,Not available,48300,Not available,Not available,48
5798,AV. MARECHAL FOCH,LANGOGNE,"1,324","1,237",48300,Not available,"1,429",48
